event_id,user_id,event_type,timestamp,page,session_id
3135,287,page_view,2024-03-25 13:00:00,home,3502
3136,287,checkout_start,2024-03-26 13:00:00,cart,3875
3137,287,signup,2024-03-26 22:00:00,pricing,1924
3138,287,page_view,2024-03-28 16:00:00,cart,9283
3139,287,page_view,2024-03-14 17:00:00,pricing,4184
3140,287,add_to_cart,2024-03-26 07:00:00,checkout,1414
3141,287,page_view,2024-03-30 19:00:00,product,9659
3142,287,signup,2024-03-24 06:00:00,product,9964
3143,288,page_view,2024-05-01 10:00:00,home,7716
3144,288,signup,2024-05-21 02:00:00,confirmation,3783
3145,288,page_view,2024-05-12 17:00:00,product,2700
3146,288,page_view,2024-05-28 04:00:00,checkout,1056
3147,288,page_view,2024-05-23 00:00:00,checkout,2960
3148,288,add_to_cart,2024-05-08 13:00:00,home,9938
3149,288,page_view,2024-05-02 03:00:00,blog,8805
3150,288,add_to_cart,2024-05-23 09:00:00,cart,7336
3151,288,purchase,2024-05-18 04:00:00,product,9037
3152,288,page_view,2024-05-25 03:00:00,pricing,8454
3153,288,purchase,2024-05-19 10:00:00,product,8441
3154,288,checkout_start,2024-05-21 21:00:00,product,3365
3155,289,add_to_cart,2024-04-24 04:00:00,checkout,5214
3156,289,page_view,2024-04-03 20:00:00,home,8073
3157,289,page_view,2024-04-09 19:00:00,checkout,7723
3158,289,checkout_start,2024-04-20 02:00:00,checkout,3048
3159,289,page_view,2024-04-23 17:00:00,checkout,7899
3160,289,signup,2024-04-14 19:00:00,checkout,8272
3161,289,signup,2024-04-13 13:00:00,cart,6341
3162,289,page_view,2024-04-25 09:00:00,pricing,9682
3163,289,page_view,2024-04-05 18:00:00,pricing,4128
3164,289,page_view,2024-04-21 06:00:00,blog,6954
3165,289,signup,2024-04-16 18:00:00,blog,7688
3166,290,page_view,2024-04-29 11:00:00,checkout,3315
3167,290,page_view,2024-04-22 01:00:00,pricing,8410
3168,290,purchase,2024-04-14 19:00:00,blog,7752
3169,290,page_view,2024-04-04 04:00:00,cart,3567
3170,290,page_view,2024-04-30 03:00:00,confirmation,8074
3171,290,purchase,2024-04-09 16:00:00,home,4382
3172,290,signup,2024-04-18 11:00:00,product,5478
3173,290,signup,2024-05-01 00:00:00,product,7584
3174,290,checkout_start,2024-04-26 12:00:00,product,3468
3175,290,page_view,2024-04-19 13:00:00,product,3139
3176,290,page_view,2024-04-22 18:00:00,blog,9693
3177,290,checkout_start,2024-04-28 19:00:00,pricing,2590
3178,290,page_view,2024-04-04 18:00:00,home,1864
3179,291,page_view,2024-05-21 20:00:00,cart,4326
3180,291,purchase,2024-05-24 10:00:00,cart,2081
3181,291,add_to_cart,2024-06-02 11:00:00,cart,8317
3182,291,page_view,2024-06-07 06:00:00,product,5747
3183,291,page_view,2024-05-30 22:00:00,confirmation,3618
3184,291,page_view,2024-05-24 11:00:00,home,9721
3185,291,signup,2024-06-13 09:00:00,confirmation,8693
3186,291,purchase,2024-06-16 20:00:00,pricing,5086
3187,291,add_to_cart,2024-05-22 20:00:00,product,8289
3188,291,add_to_cart,2024-05-22 03:00:00,product,7241
3189,291,page_view,2024-06-07 04:00:00,product,1326
3190,291,add_to_cart,2024-06-12 00:00:00,blog,6937
3191,292,signup,2024-04-19 22:00:00,checkout,1325
3192,292,purchase,2024-04-15 23:00:00,confirmation,6633
3193,292,purchase,2024-04-09 11:00:00,cart,2128
3194,292,page_view,2024-04-02 13:00:00,cart,7449
3195,292,page_view,2024-04-01 09:00:00,blog,4229
3196,292,page_view,2024-04-22 01:00:00,pricing,2361
3197,292,add_to_cart,2024-04-10 03:00:00,blog,9105
3198,292,add_to_cart,2024-03-26 16:00:00,confirmation,7844
3199,292,page_view,2024-04-02 05:00:00,cart,4146
3200,292,page_view,2024-04-16 21:00:00,confirmation,1384
3201,292,page_view,2024-04-15 21:00:00,product,1852
3202,292,page_view,2024-04-22 16:00:00,cart,5310
3203,292,purchase,2024-04-14 03:00:00,cart,1662
3204,292,add_to_cart,2024-04-06 15:00:00,blog,8505
3205,292,page_view,2024-04-23 03:00:00,confirmation,1514
3206,292,checkout_start,2024-03-31 13:00:00,confirmation,1174
3207,293,page_view,2024-03-16 19:00:00,product,8702
3208,293,page_view,2024-04-01 05:00:00,pricing,5428
3209,293,page_view,2024-04-14 17:00:00,cart,9398
3210,293,signup,2024-04-03 02:00:00,cart,3168
3211,293,add_to_cart,2024-03-30 18:00:00,confirmation,4160
3212,293,page_view,2024-04-05 20:00:00,home,8370
3213,293,page_view,2024-04-13 15:00:00,pricing,6220
3214,293,checkout_start,2024-04-06 17:00:00,home,3105
3215,293,page_view,2024-03-20 13:00:00,product,7117
3216,293,page_view,2024-03-18 18:00:00,blog,4882
3217,293,checkout_start,2024-03-19 17:00:00,home,1220
3218,293,checkout_start,2024-03-30 13:00:00,confirmation,2153
3219,293,signup,2024-03-22 15:00:00,blog,8549
3220,293,checkout_start,2024-04-11 22:00:00,blog,2733
3221,293,page_view,2024-04-11 03:00:00,pricing,3272
3222,293,purchase,2024-03-24 12:00:00,home,4040
3223,293,add_to_cart,2024-03-19 21:00:00,home,1062
3224,293,checkout_start,2024-04-03 11:00:00,product,4444
3225,293,add_to_cart,2024-03-18 03:00:00,checkout,6249
3226,293,signup,2024-04-11 16:00:00,checkout,4232
3227,294,add_to_cart,2024-02-07 19:00:00,checkout,5719
3228,294,signup,2024-02-10 20:00:00,blog,2003
3229,294,page_view,2024-01-31 21:00:00,home,2303
3230,294,purchase,2024-01-20 12:00:00,cart,3357
3231,294,signup,2024-02-05 03:00:00,product,3031
3232,294,add_to_cart,2024-02-11 23:00:00,product,4064
3233,294,add_to_cart,2024-01-26 17:00:00,product,3661
3234,294,add_to_cart,2024-01-29 20:00:00,confirmation,5861
3235,294,signup,2024-02-07 15:00:00,pricing,5676
3236,294,signup,2024-01-22 07:00:00,blog,6648
3237,294,signup,2024-01-23 06:00:00,pricing,5123
3238,294,add_to_cart,2024-01-25 00:00:00,home,2009
3239,294,signup,2024-01-15 16:00:00,pricing,1989
3240,294,add_to_cart,2024-02-08 10:00:00,checkout,2309
3241,294,add_to_cart,2024-02-10 18:00:00,pricing,8306
3242,294,purchase,2024-01-13 12:00:00,pricing,2445
3243,294,signup,2024-01-26 14:00:00,cart,2079
3244,295,add_to_cart,2024-05-31 04:00:00,cart,8385
3245,295,add_to_cart,2024-06-04 06:00:00,checkout,7069
3246,295,page_view,2024-06-10 07:00:00,checkout,6135
3247,295,purchase,2024-06-12 07:00:00,product,4737
3248,295,page_view,2024-06-14 01:00:00,pricing,6781
3249,295,signup,2024-06-06 11:00:00,checkout,6314
3250,295,signup,2024-06-06 04:00:00,checkout,8408
3251,295,page_view,2024-05-26 12:00:00,blog,7317
3252,295,purchase,2024-06-06 21:00:00,blog,3284
3253,295,page_view,2024-06-02 12:00:00,blog,3447
3254,295,page_view,2024-06-06 01:00:00,checkout,3830
3255,295,signup,2024-05-26 10:00:00,product,4555
3256,295,page_view,2024-05-24 01:00:00,checkout,3455
3257,295,page_view,2024-05-31 13:00:00,home,9148
3258,295,page_view,2024-06-05 17:00:00,blog,5549
3259,295,page_view,2024-05-29 17:00:00,confirmation,9177
3260,295,signup,2024-06-07 11:00:00,blog,3618
3261,295,purchase,2024-06-09 19:00:00,home,6789
3262,295,page_view,2024-05-24 12:00:00,cart,8810
3263,295,page_view,2024-06-14 22:00:00,product,9499
3264,296,signup,2024-03-14 05:00:00,home,6046
3265,296,page_view,2024-03-31 22:00:00,pricing,6089
3266,296,add_to_cart,2024-04-03 04:00:00,confirmation,2996
3267,296,page_view,2024-03-30 13:00:00,cart,6588
3268,296,checkout_start,2024-03-20 22:00:00,blog,3099
3269,296,signup,2024-03-20 18:00:00,checkout,2034
3270,296,signup,2024-03-05 18:00:00,checkout,5032
3271,296,purchase,2024-03-13 22:00:00,pricing,4824
3272,296,add_to_cart,2024-03-18 08:00:00,checkout,5596
3273,296,page_view,2024-03-28 16:00:00,blog,6424
3274,296,page_view,2024-04-03 19:00:00,product,6272
3275,296,signup,2024-03-31 23:00:00,product,4883
3276,296,signup,2024-03-15 15:00:00,checkout,1317
3277,296,signup,2024-03-18 08:00:00,home,7293
3278,296,add_to_cart,2024-03-11 07:00:00,home,9670
3279,296,signup,2024-03-25 22:00:00,pricing,5358
3280,296,signup,2024-03-07 20:00:00,blog,4165
3281,297,page_view,2024-05-13 02:00:00,blog,1967
3282,297,page_view,2024-05-27 05:00:00,pricing,1050
3283,297,page_view,2024-05-20 23:00:00,confirmation,8906
3284,297,page_view,2024-05-30 23:00:00,cart,6243
3285,297,purchase,2024-05-27 16:00:00,confirmation,9786
3286,297,checkout_start,2024-05-15 12:00:00,pricing,4083
3287,297,add_to_cart,2024-06-01 11:00:00,cart,1992
3288,297,signup,2024-05-15 07:00:00,confirmation,5627
3289,297,checkout_start,2024-05-17 14:00:00,checkout,1178
3290,297,page_view,2024-05-19 17:00:00,product,5851
3291,298,add_to_cart,2024-03-02 05:00:00,blog,7904
3292,298,page_view,2024-03-04 08:00:00,blog,3418
3293,299,page_view,2024-06-05 16:00:00,product,8276
3294,299,page_view,2024-05-23 09:00:00,cart,8470
3295,299,page_view,2024-05-21 18:00:00,confirmation,8427
3296,299,page_view,2024-05-22 03:00:00,product,6288
3297,299,page_view,2024-05-10 17:00:00,blog,6349
3298,299,signup,2024-06-02 13:00:00,product,6165
3299,299,signup,2024-05-26 00:00:00,pricing,8114
3300,299,page_view,2024-06-06 13:00:00,product,6351
3301,299,checkout_start,2024-06-05 03:00:00,home,5635
3302,299,signup,2024-05-23 19:00:00,confirmation,1645
3303,299,page_view,2024-05-31 19:00:00,pricing,3160
3304,299,page_view,2024-05-31 04:00:00,home,3292
3305,299,page_view,2024-05-16 11:00:00,product,4850
3306,299,add_to_cart,2024-05-13 22:00:00,cart,6540
3307,299,signup,2024-05-13 11:00:00,blog,2139
3308,299,signup,2024-05-31 00:00:00,home,9596
3309,300,checkout_start,2024-02-15 09:00:00,pricing,3539
3310,300,checkout_start,2024-02-11 09:00:00,blog,4395
3311,300,page_view,2024-02-07 03:00:00,blog,5272
3312,300,page_view,2024-01-28 16:00:00,pricing,1396
3313,300,add_to_cart,2024-01-21 05:00:00,pricing,4694
3314,300,page_view,2024-02-08 10:00:00,product,4811
3315,300,purchase,2024-01-25 12:00:00,product,9201
3316,300,page_view,2024-02-01 15:00:00,blog,7484
3317,300,signup,2024-01-19 19:00:00,cart,9064
3318,300,add_to_cart,2024-01-20 00:00:00,pricing,7798
3319,300,page_view,2024-02-11 11:00:00,product,1589
3320,300,page_view,2024-01-27 21:00:00,checkout,1117
3321,300,add_to_cart,2024-02-02 21:00:00,confirmation,7031
3322,300,checkout_start,2024-02-09 17:00:00,product,7507
3323,300,page_view,2024-01-28 01:00:00,home,5610
3324,301,page_view,2024-03-23 17:00:00,checkout,3619
3325,301,add_to_cart,2024-03-08 14:00:00,cart,6480
3326,301,page_view,2024-03-08 08:00:00,cart,7432
3327,301,add_to_cart,2024-03-05 02:00:00,checkout,1472
3328,301,add_to_cart,2024-03-19 00:00:00,pricing,9385
3329,301,page_view,2024-03-17 07:00:00,home,1682
3330,301,checkout_start,2024-03-16 12:00:00,pricing,4368
3331,301,add_to_cart,2024-03-08 12:00:00,pricing,5892
3332,301,add_to_cart,2024-03-29 10:00:00,confirmation,5970
3333,301,signup,2024-03-15 09:00:00,pricing,4765
3334,302,page_view,2024-02-17 18:00:00,home,6077
3335,302,page_view,2024-02-07 12:00:00,product,6471
3336,302,signup,2024-02-15 19:00:00,pricing,7366
3337,302,signup,2024-02-20 23:00:00,checkout,3707
3338,302,signup,2024-02-27 23:00:00,confirmation,5675
3339,302,checkout_start,2024-03-06 11:00:00,product,2272
3340,302,page_view,2024-03-04 07:00:00,home,1511
3341,302,page_view,2024-03-04 10:00:00,home,5493
3342,302,page_view,2024-02-07 00:00:00,checkout,3613
3343,302,page_view,2024-02-11 03:00:00,product,4125
3344,302,add_to_cart,2024-02-25 01:00:00,cart,2246
3345,302,signup,2024-02-18 22:00:00,home,5873
3346,302,checkout_start,2024-02-08 11:00:00,cart,3323
3347,302,signup,2024-02-18 05:00:00,blog,4353
3348,302,purchase,2024-02-12 03:00:00,pricing,1497
3349,302,page_view,2024-02-27 07:00:00,home,2410
3350,302,signup,2024-02-17 00:00:00,confirmation,5475
3351,302,page_view,2024-02-18 12:00:00,confirmation,8859
3352,302,add_to_cart,2024-02-09 16:00:00,product,4530
3353,302,page_view,2024-02-09 18:00:00,checkout,1489
3354,303,signup,2024-04-29 05:00:00,checkout,7757
3355,303,purchase,2024-04-15 11:00:00,confirmation,1721
3356,303,page_view,2024-05-06 00:00:00,blog,5601
3357,304,page_view,2024-05-28 10:00:00,cart,1399
3358,304,page_view,2024-06-05 15:00:00,blog,4081
3359,304,add_to_cart,2024-05-18 00:00:00,blog,1031
3360,304,page_view,2024-06-04 17:00:00,confirmation,8132
3361,304,purchase,2024-05-31 20:00:00,checkout,4793
3362,304,page_view,2024-05-10 00:00:00,home,7017
3363,304,checkout_start,2024-05-27 11:00:00,confirmation,3685
3364,304,add_to_cart,2024-05-23 22:00:00,cart,9859
3365,304,page_view,2024-05-14 05:00:00,pricing,6681
3366,304,page_view,2024-05-25 08:00:00,checkout,7096
3367,304,purchase,2024-05-27 22:00:00,blog,5791
3368,305,add_to_cart,2024-02-27 16:00:00,checkout,9884
3369,305,page_view,2024-02-16 09:00:00,checkout,2416
3370,305,page_view,2024-02-24 16:00:00,product,6452
3371,305,add_to_cart,2024-02-14 07:00:00,checkout,9834
3372,305,page_view,2024-02-28 00:00:00,home,6627
3373,305,purchase,2024-02-20 14:00:00,pricing,3376
3374,306,add_to_cart,2024-06-12 01:00:00,pricing,3612
3375,306,page_view,2024-06-13 11:00:00,blog,4372
3376,306,page_view,2024-06-18 13:00:00,blog,7864
3377,306,purchase,2024-05-24 18:00:00,confirmation,1687
3378,306,page_view,2024-06-11 04:00:00,home,5173
3379,306,add_to_cart,2024-06-12 11:00:00,product,4715
3380,306,add_to_cart,2024-06-18 04:00:00,cart,9014
3381,306,page_view,2024-05-24 23:00:00,blog,7116
3382,306,purchase,2024-06-12 09:00:00,confirmation,7435
3383,306,signup,2024-05-29 08:00:00,pricing,7684
3384,306,add_to_cart,2024-06-18 08:00:00,home,4699
3385,306,add_to_cart,2024-06-16 07:00:00,product,4085
3386,307,checkout_start,2024-04-17 12:00:00,checkout,3365
3387,307,add_to_cart,2024-03-30 01:00:00,cart,4962
3388,308,checkout_start,2024-04-25 22:00:00,confirmation,2582
3389,308,page_view,2024-04-21 03:00:00,home,5846
3390,308,page_view,2024-04-18 03:00:00,blog,2168
3391,308,page_view,2024-04-15 20:00:00,home,7912
3392,308,add_to_cart,2024-04-28 06:00:00,home,5918
3393,308,page_view,2024-04-27 15:00:00,product,5977
3394,308,add_to_cart,2024-05-01 06:00:00,checkout,1686
3395,308,signup,2024-05-11 23:00:00,home,9191
3396,308,page_view,2024-04-26 15:00:00,cart,8759
3397,308,add_to_cart,2024-04-29 08:00:00,blog,2605
3398,308,add_to_cart,2024-05-01 00:00:00,confirmation,6751
3399,308,signup,2024-05-12 05:00:00,home,7225
3400,308,purchase,2024-04-14 15:00:00,blog,2422
3401,308,page_view,2024-05-03 06:00:00,home,2359
3402,309,purchase,2024-04-07 22:00:00,checkout,7223
3403,309,page_view,2024-03-26 09:00:00,checkout,1562
3404,309,page_view,2024-03-25 18:00:00,blog,8392
3405,309,add_to_cart,2024-03-21 05:00:00,home,1168
3406,309,page_view,2024-04-10 04:00:00,blog,1462
3407,309,signup,2024-04-02 14:00:00,confirmation,3969
3408,309,page_view,2024-03-31 18:00:00,confirmation,7359
3409,309,add_to_cart,2024-04-03 20:00:00,home,5148
3410,309,page_view,2024-04-05 23:00:00,confirmation,9046
3411,310,page_view,2024-06-19 06:00:00,product,1652
3412,310,add_to_cart,2024-06-12 09:00:00,checkout,2796
3413,310,page_view,2024-06-29 07:00:00,blog,2258
3414,310,signup,2024-06-08 11:00:00,product,1093
3415,310,add_to_cart,2024-06-16 12:00:00,blog,3893
3416,310,page_view,2024-06-16 01:00:00,product,4660
3417,310,checkout_start,2024-06-14 12:00:00,confirmation,9083
3418,311,checkout_start,2024-06-22 23:00:00,home,2663
3419,311,page_view,2024-06-11 00:00:00,pricing,1387
3420,311,signup,2024-06-22 16:00:00,blog,8044
3421,311,add_to_cart,2024-06-04 21:00:00,pricing,7034
3422,311,signup,2024-06-30 00:00:00,checkout,8760
3423,311,page_view,2024-06-05 10:00:00,confirmation,7918
3424,311,page_view,2024-06-06 20:00:00,cart,6859
3425,311,signup,2024-06-24 06:00:00,product,3253
3426,311,page_view,2024-06-09 03:00:00,home,4060
3427,312,add_to_cart,2024-06-30 00:00:00,confirmation,7116
3428,312,page_view,2024-06-30 00:00:00,home,4039
3429,312,signup,2024-06-30 00:00:00,confirmation,1651
3430,312,page_view,2024-06-27 21:00:00,cart,3182
3431,312,page_view,2024-06-30 00:00:00,cart,1982
3432,312,checkout_start,2024-06-30 00:00:00,home,9594
3433,312,page_view,2024-06-30 00:00:00,confirmation,1145
3434,312,checkout_start,2024-06-30 00:00:00,product,6235
3435,313,checkout_start,2024-06-30 00:00:00,product,8778
3436,313,signup,2024-06-30 00:00:00,home,3824
3437,313,signup,2024-06-30 00:00:00,pricing,9870
3438,313,page_view,2024-06-17 00:00:00,product,9353
3439,313,checkout_start,2024-06-20 04:00:00,home,8826
3440,313,purchase,2024-06-30 00:00:00,home,3698
3441,313,add_to_cart,2024-06-24 12:00:00,checkout,6926
3442,313,checkout_start,2024-06-23 14:00:00,checkout,1977
3443,313,page_view,2024-06-30 00:00:00,cart,7465
3444,314,add_to_cart,2024-06-30 00:00:00,cart,7402
3445,314,add_to_cart,2024-06-30 00:00:00,blog,4681
3446,315,add_to_cart,2024-06-27 10:00:00,blog,9348
3447,315,add_to_cart,2024-06-24 08:00:00,blog,3576
3448,315,signup,2024-06-17 07:00:00,cart,9145
3449,315,signup,2024-06-10 04:00:00,home,7837
3450,315,signup,2024-06-09 19:00:00,pricing,3384
3451,315,page_view,2024-06-30 00:00:00,cart,7443
3452,316,add_to_cart,2024-04-05 19:00:00,cart,5972
3453,316,add_to_cart,2024-04-08 20:00:00,cart,8699
3454,316,signup,2024-04-07 19:00:00,blog,3248
3455,316,page_view,2024-04-06 00:00:00,pricing,9022
3456,316,signup,2024-03-31 14:00:00,confirmation,2031
3457,316,add_to_cart,2024-03-27 17:00:00,cart,5734
3458,316,signup,2024-04-11 08:00:00,cart,6311
3459,316,signup,2024-03-27 05:00:00,cart,6019
3460,316,checkout_start,2024-03-25 04:00:00,confirmation,7742
3461,316,page_view,2024-03-28 21:00:00,checkout,4085
3462,317,page_view,2024-03-13 08:00:00,pricing,6922
3463,317,signup,2024-03-07 03:00:00,product,8580
3464,317,signup,2024-03-08 19:00:00,home,5775
3465,317,page_view,2024-03-11 05:00:00,confirmation,6527
3466,317,checkout_start,2024-02-20 19:00:00,blog,9142
3467,317,page_view,2024-02-28 23:00:00,checkout,5435
3468,318,signup,2024-06-21 14:00:00,product,5173
3469,318,page_view,2024-06-27 20:00:00,home,7169
3470,318,purchase,2024-06-25 11:00:00,home,2090
3471,318,checkout_start,2024-06-10 01:00:00,cart,9110
3472,318,purchase,2024-06-21 09:00:00,confirmation,5539
3473,318,signup,2024-06-23 19:00:00,product,5353
3474,318,purchase,2024-06-04 04:00:00,pricing,9020
3475,318,page_view,2024-06-27 09:00:00,checkout,7338
3476,318,page_view,2024-06-15 08:00:00,product,3013
3477,318,add_to_cart,2024-06-17 10:00:00,home,1672
3478,318,page_view,2024-06-04 23:00:00,confirmation,9769
3479,318,page_view,2024-06-13 10:00:00,home,7934
3480,318,page_view,2024-06-10 17:00:00,pricing,1981
3481,318,page_view,2024-06-02 10:00:00,confirmation,5541
3482,318,signup,2024-06-14 03:00:00,product,4611
3483,318,add_to_cart,2024-06-28 09:00:00,blog,5370
3484,318,page_view,2024-06-25 13:00:00,product,3485
3485,318,signup,2024-06-02 23:00:00,cart,4602
3486,318,checkout_start,2024-06-09 07:00:00,blog,7279
3487,318,signup,2024-06-10 16:00:00,home,3627
3488,319,add_to_cart,2024-06-08 08:00:00,cart,8966
3489,319,page_view,2024-05-20 07:00:00,blog,7658
3490,319,page_view,2024-05-24 10:00:00,confirmation,3713
3491,319,purchase,2024-05-22 09:00:00,cart,2759
3492,320,add_to_cart,2024-01-12 04:00:00,checkout,7335
3493,320,page_view,2024-01-21 00:00:00,home,2343
3494,321,signup,2024-05-04 22:00:00,pricing,7299
3495,321,add_to_cart,2024-05-12 05:00:00,home,9868
3496,321,page_view,2024-04-27 14:00:00,pricing,9053
3497,321,checkout_start,2024-05-04 15:00:00,confirmation,6608
3498,321,page_view,2024-04-29 17:00:00,confirmation,7355
3499,321,add_to_cart,2024-05-04 20:00:00,cart,3367
3500,321,page_view,2024-05-16 00:00:00,blog,7187
3501,321,checkout_start,2024-04-23 04:00:00,product,4570
3502,321,page_view,2024-04-29 09:00:00,cart,5075
3503,321,checkout_start,2024-04-28 09:00:00,checkout,8695
3504,321,add_to_cart,2024-04-17 00:00:00,confirmation,4998
3505,321,add_to_cart,2024-05-13 12:00:00,checkout,1358
3506,321,signup,2024-05-02 14:00:00,cart,7241
3507,321,signup,2024-04-16 20:00:00,pricing,8296
3508,321,page_view,2024-05-04 02:00:00,cart,6705
3509,322,page_view,2024-02-27 11:00:00,cart,8840
3510,322,page_view,2024-02-22 17:00:00,blog,9473
3511,322,signup,2024-03-12 13:00:00,product,1594
3512,322,page_view,2024-03-03 06:00:00,blog,4745
3513,322,add_to_cart,2024-02-19 20:00:00,product,2513
3514,322,add_to_cart,2024-03-13 06:00:00,home,5102
3515,322,signup,2024-02-19 09:00:00,cart,8423
3516,322,page_view,2024-02-22 08:00:00,blog,8141
3517,322,checkout_start,2024-02-27 21:00:00,product,4753
3518,323,page_view,2024-04-11 07:00:00,home,4798
3519,323,add_to_cart,2024-04-01 22:00:00,confirmation,3882
3520,323,signup,2024-04-10 07:00:00,checkout,3751
3521,323,page_view,2024-04-08 01:00:00,product,2262
3522,323,add_to_cart,2024-03-31 20:00:00,cart,3928
3523,323,page_view,2024-04-20 18:00:00,checkout,7044
3524,323,page_view,2024-04-05 15:00:00,product,5024
3525,323,page_view,2024-03-29 08:00:00,product,5461
3526,323,checkout_start,2024-04-19 21:00:00,confirmation,9265
3527,323,page_view,2024-03-31 10:00:00,product,1792
3528,323,page_view,2024-04-18 00:00:00,product,4963
3529,323,checkout_start,2024-04-23 23:00:00,confirmation,5575
3530,323,page_view,2024-04-17 17:00:00,product,2800
3531,323,page_view,2024-04-08 14:00:00,confirmation,1692
3532,323,purchase,2024-03-31 20:00:00,product,1009
3533,324,signup,2024-01-23 15:00:00,checkout,7471
3534,324,signup,2024-01-27 11:00:00,checkout,9602
3535,324,purchase,2024-01-23 21:00:00,confirmation,6798
3536,324,signup,2024-01-29 20:00:00,blog,7638
3537,324,signup,2024-01-14 17:00:00,checkout,3734
3538,324,checkout_start,2024-01-25 11:00:00,product,1596
3539,324,page_view,2024-01-12 19:00:00,cart,5889
3540,324,add_to_cart,2024-01-08 22:00:00,checkout,7268
3541,324,page_view,2024-01-20 00:00:00,home,6153
3542,324,page_view,2024-01-24 18:00:00,home,4531
3543,324,add_to_cart,2024-01-22 13:00:00,blog,3411
3544,325,checkout_start,2024-04-18 04:00:00,pricing,3291
3545,325,checkout_start,2024-04-20 16:00:00,checkout,5005
3546,325,page_view,2024-03-30 01:00:00,product,8193
3547,325,signup,2024-04-03 18:00:00,checkout,8621
3548,325,checkout_start,2024-04-08 20:00:00,checkout,3136
3549,325,purchase,2024-04-10 17:00:00,product,3384
3550,325,purchase,2024-04-20 07:00:00,cart,7128
3551,325,page_view,2024-03-26 06:00:00,checkout,8100
3552,325,signup,2024-03-27 07:00:00,cart,9397
3553,325,signup,2024-04-16 12:00:00,blog,8855
3554,325,page_view,2024-03-26 21:00:00,product,6084
3555,325,page_view,2024-04-14 14:00:00,home,3391
3556,325,page_view,2024-04-16 23:00:00,home,9347
3557,325,add_to_cart,2024-04-02 07:00:00,cart,1395
3558,325,signup,2024-04-12 03:00:00,blog,8541
3559,325,add_to_cart,2024-04-07 19:00:00,cart,7028
3560,326,signup,2024-05-31 01:00:00,checkout,8987
3561,326,add_to_cart,2024-05-27 11:00:00,home,9978
3562,326,signup,2024-06-02 03:00:00,product,7191
3563,327,add_to_cart,2024-05-13 04:00:00,pricing,5376
3564,327,page_view,2024-04-21 03:00:00,product,2526
3565,327,page_view,2024-05-11 07:00:00,checkout,4608
3566,327,page_view,2024-04-16 18:00:00,home,3178
3567,327,signup,2024-04-23 07:00:00,product,7841
3568,327,signup,2024-04-21 11:00:00,confirmation,5180
3569,327,page_view,2024-04-23 23:00:00,home,3677
3570,327,page_view,2024-04-16 14:00:00,checkout,2082
3571,327,signup,2024-04-24 08:00:00,product,9085
3572,327,page_view,2024-04-19 20:00:00,checkout,6615
3573,327,add_to_cart,2024-05-11 07:00:00,cart,8682
3574,327,signup,2024-04-26 00:00:00,confirmation,6416
3575,328,page_view,2024-06-30 00:00:00,pricing,9520
3576,328,page_view,2024-06-30 00:00:00,confirmation,5018
3577,328,checkout_start,2024-06-27 15:00:00,checkout,8919
3578,328,page_view,2024-06-29 14:00:00,confirmation,5924
3579,328,purchase,2024-06-30 00:00:00,checkout,1840
3580,328,page_view,2024-06-30 00:00:00,blog,5221
3581,328,checkout_start,2024-06-22 13:00:00,confirmation,4663
3582,328,checkout_start,2024-06-27 08:00:00,product,8607
3583,328,purchase,2024-06-24 12:00:00,pricing,9883
3584,328,page_view,2024-06-30 00:00:00,pricing,7551
3585,328,signup,2024-06-30 00:00:00,cart,2329
3586,328,page_view,2024-06-28 08:00:00,checkout,2086
3587,329,signup,2024-05-27 10:00:00,blog,8080
3588,329,signup,2024-05-31 13:00:00,home,6468
3589,329,page_view,2024-06-09 19:00:00,product,8971
3590,329,purchase,2024-06-14 23:00:00,checkout,4506
3591,329,signup,2024-06-11 07:00:00,product,5693
3592,329,add_to_cart,2024-06-04 09:00:00,product,6506
3593,329,signup,2024-05-31 19:00:00,confirmation,7174
3594,329,page_view,2024-05-28 12:00:00,home,1139
3595,329,signup,2024-05-31 09:00:00,checkout,2512
3596,329,add_to_cart,2024-06-23 18:00:00,home,1034
3597,329,page_view,2024-06-14 02:00:00,product,5774
3598,329,add_to_cart,2024-06-09 15:00:00,blog,6853
3599,330,page_view,2024-06-01 17:00:00,cart,6409
3600,330,page_view,2024-06-02 06:00:00,confirmation,2349
3601,330,add_to_cart,2024-05-30 16:00:00,blog,4149
3602,330,checkout_start,2024-06-05 06:00:00,blog,9034
3603,330,page_view,2024-06-02 14:00:00,cart,9619
3604,330,checkout_start,2024-06-01 01:00:00,cart,3271
3605,330,signup,2024-05-31 18:00:00,blog,5259
3606,330,add_to_cart,2024-06-04 17:00:00,pricing,9435
3607,330,signup,2024-06-02 02:00:00,product,5648
3608,330,page_view,2024-05-30 08:00:00,cart,3667
3609,330,signup,2024-06-27 15:00:00,checkout,6877
3610,330,page_view,2024-06-19 17:00:00,pricing,7571
3611,330,checkout_start,2024-06-15 20:00:00,product,6067
3612,330,page_view,2024-06-26 10:00:00,product,8557
3613,330,add_to_cart,2024-06-04 08:00:00,home,2301
3614,330,signup,2024-05-31 12:00:00,home,3419
3615,330,purchase,2024-06-02 14:00:00,product,3446
3616,330,page_view,2024-06-01 03:00:00,cart,6242
3617,330,page_view,2024-06-22 17:00:00,checkout,8132
3618,330,page_view,2024-06-15 11:00:00,pricing,5956
3619,331,add_to_cart,2024-05-06 04:00:00,cart,3564
