funnel_id,user_id,step,step_order,completed,timestamp,signup_month
956,317,activate,4,1,2024-02-16 18:00:00,2024-02
957,317,purchase,5,0,2024-02-20 12:00:00,2024-02
958,318,visit,1,1,2024-06-02 00:00:00,2024-06
959,318,signup,2,1,2024-06-03 20:00:00,2024-06
960,318,onboard,3,1,2024-06-03 12:00:00,2024-06
961,318,activate,4,0,2024-06-05 12:00:00,2024-06
962,319,visit,1,1,2024-05-15 00:00:00,2024-05
963,319,signup,2,0,2024-05-15 01:00:00,2024-05
964,320,visit,1,1,2024-01-02 00:00:00,2024-01
965,320,signup,2,1,2024-01-03 09:00:00,2024-01
966,320,onboard,3,1,2024-01-02 22:00:00,2024-01
967,320,activate,4,0,2024-01-05 18:00:00,2024-01
968,321,visit,1,1,2024-04-16 00:00:00,2024-04
969,321,signup,2,1,2024-04-17 12:00:00,2024-04
970,321,onboard,3,0,2024-04-17 06:00:00,2024-04
971,322,visit,1,1,2024-02-16 00:00:00,2024-02
972,322,signup,2,0,2024-02-18 00:00:00,2024-02
973,323,visit,1,1,2024-03-29 00:00:00,2024-03
974,323,signup,2,1,2024-03-30 10:00:00,2024-03
975,323,onboard,3,1,2024-03-30 16:00:00,2024-03
976,323,activate,4,0,2024-03-31 00:00:00,2024-03
977,324,visit,1,1,2024-01-04 00:00:00,2024-01
978,324,signup,2,0,2024-01-04 13:00:00,2024-01
979,325,visit,1,1,2024-03-24 00:00:00,2024-03
980,325,signup,2,0,2024-03-25 13:00:00,2024-03
981,326,visit,1,1,2024-05-09 00:00:00,2024-05
982,326,signup,2,0,2024-05-09 01:00:00,2024-05
983,327,visit,1,1,2024-04-15 00:00:00,2024-04
984,327,signup,2,0,2024-04-16 22:00:00,2024-04
985,328,visit,1,1,2024-06-18 00:00:00,2024-06
986,328,signup,2,0,2024-06-19 07:00:00,2024-06
987,329,visit,1,1,2024-05-25 00:00:00,2024-05
988,329,signup,2,0,2024-05-25 08:00:00,2024-05
989,330,visit,1,1,2024-05-29 00:00:00,2024-05
990,330,signup,2,1,2024-05-29 21:00:00,2024-05
991,330,onboard,3,1,2024-06-01 22:00:00,2024-05
992,330,activate,4,1,2024-06-02 03:00:00,2024-05
993,330,purchase,5,0,2024-05-31 04:00:00,2024-05
994,331,visit,1,1,2024-04-16 00:00:00,2024-04
995,331,signup,2,1,2024-04-17 05:00:00,2024-04
996,331,onboard,3,0,2024-04-16 20:00:00,2024-04
997,332,visit,1,1,2024-05-15 00:00:00,2024-05
998,332,signup,2,0,2024-05-15 18:00:00,2024-05
999,333,visit,1,1,2024-01-08 00:00:00,2024-01
1000,333,signup,2,0,2024-01-09 08:00:00,2024-01
1001,334,visit,1,1,2024-03-02 00:00:00,2024-03
1002,334,signup,2,0,2024-03-02 23:00:00,2024-03
1003,335,visit,1,1,2024-04-01 00:00:00,2024-04
1004,335,signup,2,0,2024-04-02 21:00:00,2024-04
1005,336,visit,1,1,2024-06-16 00:00:00,2024-06
1006,336,signup,2,1,2024-06-17 16:00:00,2024-06
1007,336,onboard,3,0,2024-06-19 20:00:00,2024-06
1008,337,visit,1,1,2024-06-04 00:00:00,2024-06
1009,337,signup,2,0,2024-06-05 14:00:00,2024-06
1010,338,visit,1,1,2024-03-06 00:00:00,2024-03
1011,338,signup,2,1,2024-03-07 22:00:00,2024-03
1012,338,onboard,3,1,2024-03-07 22:00:00,2024-03
1013,338,activate,4,0,2024-03-09 06:00:00,2024-03
1014,339,visit,1,1,2024-02-21 00:00:00,2024-02
1015,339,signup,2,1,2024-02-22 15:00:00,2024-02
1016,339,onboard,3,1,2024-02-24 16:00:00,2024-02
1017,339,activate,4,1,2024-02-23 00:00:00,2024-02
1018,339,purchase,5,1,2024-02-24 00:00:00,2024-02
1019,340,visit,1,1,2024-06-08 00:00:00,2024-06
1020,340,signup,2,0,2024-06-08 10:00:00,2024-06
1021,341,visit,1,1,2024-05-08 00:00:00,2024-05
1022,341,signup,2,0,2024-05-09 20:00:00,2024-05
1023,342,visit,1,1,2024-05-13 00:00:00,2024-05
1024,342,signup,2,1,2024-05-14 06:00:00,2024-05
1025,342,onboard,3,1,2024-05-16 18:00:00,2024-05
1026,342,activate,4,1,2024-05-13 18:00:00,2024-05
1027,342,purchase,5,0,2024-05-15 20:00:00,2024-05
1028,343,visit,1,1,2024-04-29 00:00:00,2024-04
1029,343,signup,2,0,2024-04-30 06:00:00,2024-04
1030,344,visit,1,1,2024-01-15 00:00:00,2024-01
1031,344,signup,2,1,2024-01-16 19:00:00,2024-01
1032,344,onboard,3,1,2024-01-15 08:00:00,2024-01
1033,344,activate,4,0,2024-01-17 18:00:00,2024-01
1034,345,visit,1,1,2024-01-07 00:00:00,2024-01
1035,345,signup,2,0,2024-01-07 06:00:00,2024-01
1036,346,visit,1,1,2024-01-25 00:00:00,2024-01
1037,346,signup,2,1,2024-01-26 21:00:00,2024-01
1038,346,onboard,3,1,2024-01-25 10:00:00,2024-01
1039,346,activate,4,1,2024-01-26 06:00:00,2024-01
1040,346,purchase,5,1,2024-01-25 08:00:00,2024-01
1041,347,visit,1,1,2024-04-20 00:00:00,2024-04
1042,347,signup,2,1,2024-04-21 12:00:00,2024-04
1043,347,onboard,3,1,2024-04-21 04:00:00,2024-04
1044,347,activate,4,0,2024-04-23 18:00:00,2024-04
1045,348,visit,1,1,2024-03-13 00:00:00,2024-03
1046,348,signup,2,0,2024-03-14 12:00:00,2024-03
1047,349,visit,1,1,2024-03-18 00:00:00,2024-03
1048,349,signup,2,1,2024-03-18 19:00:00,2024-03
1049,349,onboard,3,1,2024-03-21 20:00:00,2024-03
1050,349,activate,4,1,2024-03-22 00:00:00,2024-03
1051,349,purchase,5,0,2024-03-24 12:00:00,2024-03
1052,350,visit,1,1,2024-05-22 00:00:00,2024-05
1053,350,signup,2,0,2024-05-23 07:00:00,2024-05
1054,351,visit,1,1,2024-02-20 00:00:00,2024-02
1055,351,signup,2,1,2024-02-21 22:00:00,2024-02
1056,351,onboard,3,1,2024-02-22 06:00:00,2024-02
1057,351,activate,4,0,2024-02-23 03:00:00,2024-02
1058,352,visit,1,1,2024-02-25 00:00:00,2024-02
1059,352,signup,2,0,2024-02-25 10:00:00,2024-02
1060,353,visit,1,1,2024-06-14 00:00:00,2024-06
1061,353,signup,2,1,2024-06-15 08:00:00,2024-06
1062,353,onboard,3,1,2024-06-17 14:00:00,2024-06
1063,353,activate,4,1,2024-06-17 00:00:00,2024-06
1064,353,purchase,5,1,2024-06-19 16:00:00,2024-06
1065,354,visit,1,1,2024-06-06 00:00:00,2024-06
1066,354,signup,2,0,2024-06-06 17:00:00,2024-06
1067,355,visit,1,1,2024-05-17 00:00:00,2024-05
1068,355,signup,2,0,2024-05-18 23:00:00,2024-05
1069,356,visit,1,1,2024-05-18 00:00:00,2024-05
1070,356,signup,2,1,2024-05-18 03:00:00,2024-05
1071,356,onboard,3,0,2024-05-21 18:00:00,2024-05
1072,357,visit,1,1,2024-04-08 00:00:00,2024-04
1073,357,signup,2,0,2024-04-08 02:00:00,2024-04
1074,358,visit,1,1,2024-06-02 00:00:00,2024-06
1075,358,signup,2,1,2024-06-02 20:00:00,2024-06
1076,358,onboard,3,1,2024-06-04 02:00:00,2024-06
1077,358,activate,4,0,2024-06-04 15:00:00,2024-06
1078,359,visit,1,1,2024-06-05 00:00:00,2024-06
1079,359,signup,2,0,2024-06-05 22:00:00,2024-06
1080,360,visit,1,1,2024-03-01 00:00:00,2024-03
1081,360,signup,2,0,2024-03-01 08:00:00,2024-03
1082,361,visit,1,1,2024-05-29 00:00:00,2024-05
1083,361,signup,2,1,2024-05-29 04:00:00,2024-05
1084,361,onboard,3,0,2024-06-01 18:00:00,2024-05
1085,362,visit,1,1,2024-05-04 00:00:00,2024-05
1086,362,signup,2,1,2024-05-05 03:00:00,2024-05
1087,362,onboard,3,0,2024-05-05 04:00:00,2024-05
1088,363,visit,1,1,2024-06-19 00:00:00,2024-06
1089,363,signup,2,0,2024-06-19 13:00:00,2024-06
1090,364,visit,1,1,2024-03-25 00:00:00,2024-03
1091,364,signup,2,0,2024-03-25 04:00:00,2024-03
1092,365,visit,1,1,2024-01-30 00:00:00,2024-01
1093,365,signup,2,1,2024-01-31 15:00:00,2024-01
1094,365,onboard,3,1,2024-01-30 10:00:00,2024-01
1095,365,activate,4,1,2024-02-03 06:00:00,2024-01
1096,365,purchase,5,1,2024-01-30 04:00:00,2024-01
1097,366,visit,1,1,2024-03-08 00:00:00,2024-03
1098,366,signup,2,0,2024-03-09 11:00:00,2024-03
1099,367,visit,1,1,2024-02-18 00:00:00,2024-02
1100,367,signup,2,0,2024-02-18 15:00:00,2024-02
1101,368,visit,1,1,2024-04-29 00:00:00,2024-04
1102,368,signup,2,1,2024-04-30 11:00:00,2024-04
1103,368,onboard,3,0,2024-05-02 06:00:00,2024-04
1104,369,visit,1,1,2024-01-30 00:00:00,2024-01
1105,369,signup,2,0,2024-01-31 16:00:00,2024-01
1106,370,visit,1,1,2024-06-12 00:00:00,2024-06
1107,370,signup,2,0,2024-06-13 22:00:00,2024-06
1108,371,visit,1,1,2024-01-09 00:00:00,2024-01
1109,371,signup,2,1,2024-01-09 06:00:00,2024-01
1110,371,onboard,3,1,2024-01-11 06:00:00,2024-01
1111,371,activate,4,1,2024-01-13 09:00:00,2024-01
1112,371,purchase,5,0,2024-01-09 08:00:00,2024-01
1113,372,visit,1,1,2024-05-28 00:00:00,2024-05
1114,372,signup,2,1,2024-05-28 09:00:00,2024-05
1115,372,onboard,3,1,2024-05-30 08:00:00,2024-05
1116,372,activate,4,1,2024-05-30 21:00:00,2024-05
1117,372,purchase,5,0,2024-06-03 04:00:00,2024-05
1118,373,visit,1,1,2024-02-26 00:00:00,2024-02
1119,373,signup,2,0,2024-02-26 17:00:00,2024-02
1120,374,visit,1,1,2024-02-27 00:00:00,2024-02
1121,374,signup,2,0,2024-02-28 22:00:00,2024-02
1122,375,visit,1,1,2024-04-04 00:00:00,2024-04
1123,375,signup,2,1,2024-04-04 23:00:00,2024-04
1124,375,onboard,3,1,2024-04-05 04:00:00,2024-04
1125,375,activate,4,0,2024-04-10 00:00:00,2024-04
1126,376,visit,1,1,2024-05-22 00:00:00,2024-05
1127,376,signup,2,1,2024-05-22 13:00:00,2024-05
1128,376,onboard,3,1,2024-05-25 08:00:00,2024-05
1129,376,activate,4,1,2024-05-23 03:00:00,2024-05
1130,376,purchase,5,1,2024-05-28 08:00:00,2024-05
1131,377,visit,1,1,2024-04-09 00:00:00,2024-04
1132,377,signup,2,1,2024-04-10 19:00:00,2024-04
1133,377,onboard,3,1,2024-04-10 06:00:00,2024-04
1134,377,activate,4,1,2024-04-12 09:00:00,2024-04
1135,377,purchase,5,0,2024-04-12 20:00:00,2024-04
1136,378,visit,1,1,2024-03-28 00:00:00,2024-03
1137,378,signup,2,1,2024-03-29 08:00:00,2024-03
1138,378,onboard,3,1,2024-03-31 18:00:00,2024-03
1139,378,activate,4,0,2024-04-01 03:00:00,2024-03
1140,379,visit,1,1,2024-06-16 00:00:00,2024-06
1141,379,signup,2,0,2024-06-16 09:00:00,2024-06
1142,380,visit,1,1,2024-06-06 00:00:00,2024-06
1143,380,signup,2,0,2024-06-06 14:00:00,2024-06
1144,381,visit,1,1,2024-04-06 00:00:00,2024-04
1145,381,signup,2,1,2024-04-07 10:00:00,2024-04
1146,381,onboard,3,0,2024-04-09 14:00:00,2024-04
1147,382,visit,1,1,2024-01-05 00:00:00,2024-01
1148,382,signup,2,0,2024-01-06 02:00:00,2024-01
1149,383,visit,1,1,2024-02-11 00:00:00,2024-02
1150,383,signup,2,1,2024-02-12 02:00:00,2024-02
1151,383,onboard,3,1,2024-02-11 22:00:00,2024-02
1152,383,activate,4,1,2024-02-14 12:00:00,2024-02
1153,383,purchase,5,1,2024-02-16 12:00:00,2024-02
1154,384,visit,1,1,2024-06-20 00:00:00,2024-06
1155,384,signup,2,1,2024-06-21 21:00:00,2024-06
1156,384,onboard,3,1,2024-06-22 10:00:00,2024-06
1157,384,activate,4,1,2024-06-20 18:00:00,2024-06
1158,384,purchase,5,0,2024-06-23 12:00:00,2024-06
1159,385,visit,1,1,2024-06-13 00:00:00,2024-06
1160,385,signup,2,0,2024-06-14 15:00:00,2024-06
1161,386,visit,1,1,2024-05-28 00:00:00,2024-05
1162,386,signup,2,0,2024-05-29 15:00:00,2024-05
1163,387,visit,1,1,2024-02-07 00:00:00,2024-02
1164,387,signup,2,0,2024-02-07 16:00:00,2024-02
1165,388,visit,1,1,2024-05-28 00:00:00,2024-05
1166,388,signup,2,0,2024-05-28 09:00:00,2024-05
1167,389,visit,1,1,2024-01-24 00:00:00,2024-01
1168,389,signup,2,0,2024-01-25 06:00:00,2024-01
1169,390,visit,1,1,2024-04-18 00:00:00,2024-04
1170,390,signup,2,0,2024-04-19 08:00:00,2024-04
1171,391,visit,1,1,2024-03-18 00:00:00,2024-03
1172,391,signup,2,0,2024-03-18 13:00:00,2024-03
1173,392,visit,1,1,2024-06-05 00:00:00,2024-06
1174,392,signup,2,0,2024-06-06 11:00:00,2024-06
1175,393,visit,1,1,2024-01-28 00:00:00,2024-01
1176,393,signup,2,0,2024-01-29 22:00:00,2024-01
1177,394,visit,1,1,2024-05-23 00:00:00,2024-05
1178,394,signup,2,1,2024-05-24 05:00:00,2024-05
1179,394,onboard,3,1,2024-05-25 02:00:00,2024-05
1180,394,activate,4,1,2024-05-27 12:00:00,2024-05
1181,394,purchase,5,0,2024-05-29 04:00:00,2024-05
1182,395,visit,1,1,2024-04-13 00:00:00,2024-04
1183,395,signup,2,0,2024-04-13 23:00:00,2024-04
1184,396,visit,1,1,2024-03-12 00:00:00,2024-03
1185,396,signup,2,0,2024-03-13 11:00:00,2024-03
1186,397,visit,1,1,2024-06-03 00:00:00,2024-06
1187,397,signup,2,0,2024-06-03 20:00:00,2024-06
1188,398,visit,1,1,2024-04-02 00:00:00,2024-04
1189,398,signup,2,1,2024-04-03 18:00:00,2024-04
1190,398,onboard,3,1,2024-04-02 06:00:00,2024-04
1191,398,activate,4,1,2024-04-06 21:00:00,2024-04
1192,398,purchase,5,1,2024-04-05 00:00:00,2024-04
1193,399,visit,1,1,2024-04-22 00:00:00,2024-04
1194,399,signup,2,1,2024-04-23 05:00:00,2024-04
1195,399,onboard,3,1,2024-04-24 16:00:00,2024-04
1196,399,activate,4,1,2024-04-25 18:00:00,2024-04
1197,399,purchase,5,0,2024-04-28 20:00:00,2024-04
1198,400,visit,1,1,2024-05-02 00:00:00,2024-05
1199,400,signup,2,0,2024-05-03 14:00:00,2024-05
1200,401,visit,1,1,2024-01-07 00:00:00,2024-01
1201,401,signup,2,1,2024-01-07 10:00:00,2024-01
1202,401,onboard,3,1,2024-01-07 02:00:00,2024-01
1203,401,activate,4,1,2024-01-11 03:00:00,2024-01
1204,401,purchase,5,1,2024-01-13 20:00:00,2024-01
1205,402,visit,1,1,2024-03-01 00:00:00,2024-03
1206,402,signup,2,1,2024-03-01 02:00:00,2024-03
1207,402,onboard,3,1,2024-03-04 12:00:00,2024-03
1208,402,activate,4,0,2024-03-02 06:00:00,2024-03
1209,403,visit,1,1,2024-05-30 00:00:00,2024-05
1210,403,signup,2,1,2024-05-30 13:00:00,2024-05
1211,403,onboard,3,1,2024-05-31 04:00:00,2024-05
1212,403,activate,4,0,2024-06-04 03:00:00,2024-05
1213,404,visit,1,1,2024-05-17 00:00:00,2024-05
1214,404,signup,2,1,2024-05-17 03:00:00,2024-05
1215,404,onboard,3,1,2024-05-19 16:00:00,2024-05
1216,404,activate,4,1,2024-05-17 06:00:00,2024-05
1217,404,purchase,5,0,2024-05-19 20:00:00,2024-05
1218,405,visit,1,1,2024-04-12 00:00:00,2024-04
1219,405,signup,2,0,2024-04-13 04:00:00,2024-04
1220,406,visit,1,1,2024-03-07 00:00:00,2024-03
1221,406,signup,2,0,2024-03-08 05:00:00,2024-03
1222,407,visit,1,1,2024-04-28 00:00:00,2024-04
1223,407,signup,2,0,2024-04-30 00:00:00,2024-04
1224,408,visit,1,1,2024-02-13 00:00:00,2024-02
1225,408,signup,2,0,2024-02-13 21:00:00,2024-02
1226,409,visit,1,1,2024-05-14 00:00:00,2024-05
1227,409,signup,2,1,2024-05-15 18:00:00,2024-05
1228,409,onboard,3,0,2024-05-15 16:00:00,2024-05
1229,410,visit,1,1,2024-02-25 00:00:00,2024-02
1230,410,signup,2,0,2024-02-26 00:00:00,2024-02
1231,411,visit,1,1,2024-06-07 00:00:00,2024-06
1232,411,signup,2,0,2024-06-08 08:00:00,2024-06
1233,412,visit,1,1,2024-02-25 00:00:00,2024-02
1234,412,signup,2,1,2024-02-26 08:00:00,2024-02
1235,412,onboard,3,0,2024-02-27 00:00:00,2024-02
1236,413,visit,1,1,2024-05-25 00:00:00,2024-05
1237,413,signup,2,0,2024-05-25 15:00:00,2024-05
1238,414,visit,1,1,2024-05-15 00:00:00,2024-05
1239,414,signup,2,1,2024-05-16 01:00:00,2024-05
1240,414,onboard,3,1,2024-05-18 00:00:00,2024-05
1241,414,activate,4,0,2024-05-20 09:00:00,2024-05
1242,415,visit,1,1,2024-02-17 00:00:00,2024-02
1243,415,signup,2,0,2024-02-18 09:00:00,2024-02
1244,416,visit,1,1,2024-01-11 00:00:00,2024-01
1245,416,signup,2,0,2024-01-12 09:00:00,2024-01
1246,417,visit,1,1,2024-01-02 00:00:00,2024-01
1247,417,signup,2,0,2024-01-02 15:00:00,2024-01
1248,418,visit,1,1,2024-04-02 00:00:00,2024-04
1249,418,signup,2,0,2024-04-03 04:00:00,2024-04
1250,419,visit,1,1,2024-05-05 00:00:00,2024-05
1251,419,signup,2,0,2024-05-05 14:00:00,2024-05
1252,420,visit,1,1,2024-04-13 00:00:00,2024-04
1253,420,signup,2,0,2024-04-14 10:00:00,2024-04
1254,421,visit,1,1,2024-03-22 00:00:00,2024-03
1255,421,signup,2,1,2024-03-23 19:00:00,2024-03
1256,421,onboard,3,0,2024-03-24 14:00:00,2024-03
1257,422,visit,1,1,2024-06-02 00:00:00,2024-06
1258,422,signup,2,1,2024-06-03 09:00:00,2024-06
1259,422,onboard,3,0,2024-06-03 14:00:00,2024-06
1260,423,visit,1,1,2024-06-19 00:00:00,2024-06
1261,423,signup,2,1,2024-06-20 16:00:00,2024-06
1262,423,onboard,3,1,2024-06-22 14:00:00,2024-06
1263,423,activate,4,0,2024-06-21 03:00:00,2024-06
1264,424,visit,1,1,2024-02-25 00:00:00,2024-02
1265,424,signup,2,1,2024-02-26 15:00:00,2024-02
1266,424,onboard,3,1,2024-02-27 22:00:00,2024-02
1267,424,activate,4,1,2024-02-25 06:00:00,2024-02
1268,424,purchase,5,0,2024-02-28 08:00:00,2024-02
1269,425,visit,1,1,2024-06-14 00:00:00,2024-06
1270,425,signup,2,1,2024-06-15 23:00:00,2024-06
1271,425,onboard,3,1,2024-06-15 00:00:00,2024-06
1272,425,activate,4,1,2024-06-17 06:00:00,2024-06
1273,425,purchase,5,1,2024-06-21 20:00:00,2024-06
1274,426,visit,1,1,2024-02-01 00:00:00,2024-02
1275,426,signup,2,0,2024-02-01 18:00:00,2024-02
1276,427,visit,1,1,2024-05-23 00:00:00,2024-05
1277,427,signup,2,0,2024-05-24 13:00:00,2024-05
1278,428,visit,1,1,2024-02-04 00:00:00,2024-02
1279,428,signup,2,1,2024-02-06 00:00:00,2024-02
1280,428,onboard,3,1,2024-02-04 20:00:00,2024-02
1281,428,activate,4,0,2024-02-08 18:00:00,2024-02
1282,429,visit,1,1,2024-04-10 00:00:00,2024-04
1283,429,signup,2,0,2024-04-10 23:00:00,2024-04
1284,430,visit,1,1,2024-04-02 00:00:00,2024-04
1285,430,signup,2,1,2024-04-03 12:00:00,2024-04
1286,430,onboard,3,0,2024-04-02 10:00:00,2024-04
1287,431,visit,1,1,2024-03-27 00:00:00,2024-03
1288,431,signup,2,0,2024-03-27 23:00:00,2024-03
1289,432,visit,1,1,2024-01-03 00:00:00,2024-01
1290,432,signup,2,0,2024-01-04 21:00:00,2024-01
1291,433,visit,1,1,2024-03-31 00:00:00,2024-03
1292,433,signup,2,1,2024-03-31 22:00:00,2024-03
1293,433,onboard,3,1,2024-04-01 00:00:00,2024-03
1294,433,activate,4,0,2024-03-31 21:00:00,2024-03
1295,434,visit,1,1,2024-05-14 00:00:00,2024-05
1296,434,signup,2,1,2024-05-14 05:00:00,2024-05
1297,434,onboard,3,1,2024-05-16 12:00:00,2024-05
1298,434,activate,4,1,2024-05-19 12:00:00,2024-05
1299,434,purchase,5,0,2024-05-21 08:00:00,2024-05
1300,435,visit,1,1,2024-02-12 00:00:00,2024-02
1301,435,signup,2,0,2024-02-13 16:00:00,2024-02
1302,436,visit,1,1,2024-03-13 00:00:00,2024-03
1303,436,signup,2,1,2024-03-14 23:00:00,2024-03
1304,436,onboard,3,0,2024-03-13 14:00:00,2024-03
1305,437,visit,1,1,2024-06-04 00:00:00,2024-06
1306,437,signup,2,0,2024-06-05 13:00:00,2024-06
1307,438,visit,1,1,2024-06-18 00:00:00,2024-06
1308,438,signup,2,1,2024-06-18 12:00:00,2024-06
1309,438,onboard,3,0,2024-06-19 10:00:00,2024-06
1310,439,visit,1,1,2024-01-16 00:00:00,2024-01
1311,439,signup,2,0,2024-01-17 01:00:00,2024-01
1312,440,visit,1,1,2024-02-09 00:00:00,2024-02
1313,440,signup,2,1,2024-02-10 21:00:00,2024-02
1314,440,onboard,3,1,2024-02-11 00:00:00,2024-02
1315,440,activate,4,1,2024-02-13 06:00:00,2024-02
1316,440,purchase,5,1,2024-02-16 16:00:00,2024-02
1317,441,visit,1,1,2024-03-26 00:00:00,2024-03
1318,441,signup,2,1,2024-03-26 06:00:00,2024-03
1319,441,onboard,3,1,2024-03-28 08:00:00,2024-03
1320,441,activate,4,0,2024-03-30 21:00:00,2024-03
1321,442,visit,1,1,2024-06-23 00:00:00,2024-06
1322,442,signup,2,1,2024-06-23 15:00:00,2024-06
1323,442,onboard,3,1,2024-06-23 12:00:00,2024-06
1324,442,activate,4,1,2024-06-25 12:00:00,2024-06
1325,442,purchase,5,1,2024-06-26 20:00:00,2024-06
1326,443,visit,1,1,2024-03-21 00:00:00,2024-03
1327,443,signup,2,1,2024-03-22 06:00:00,2024-03
1328,443,onboard,3,1,2024-03-23 06:00:00,2024-03
1329,443,activate,4,1,2024-03-22 12:00:00,2024-03
1330,443,purchase,5,0,2024-03-22 04:00:00,2024-03
1331,444,visit,1,1,2024-05-20 00:00:00,2024-05
1332,444,signup,2,1,2024-05-20 17:00:00,2024-05
1333,444,onboard,3,1,2024-05-20 18:00:00,2024-05
1334,444,activate,4,0,2024-05-25 09:00:00,2024-05
1335,445,visit,1,1,2024-04-22 00:00:00,2024-04
1336,445,signup,2,1,2024-04-23 04:00:00,2024-04
1337,445,onboard,3,0,2024-04-26 00:00:00,2024-04
1338,446,visit,1,1,2024-01-12 00:00:00,2024-01
1339,446,signup,2,1,2024-01-12 07:00:00,2024-01
1340,446,onboard,3,1,2024-01-14 08:00:00,2024-01
1341,446,activate,4,1,2024-01-14 03:00:00,2024-01
1342,446,purchase,5,1,2024-01-17 12:00:00,2024-01
1343,447,visit,1,1,2024-02-25 00:00:00,2024-02
1344,447,signup,2,1,2024-02-25 11:00:00,2024-02
1345,447,onboard,3,1,2024-02-28 08:00:00,2024-02
1346,447,activate,4,0,2024-02-28 12:00:00,2024-02
1347,448,visit,1,1,2024-03-13 00:00:00,2024-03
1348,448,signup,2,0,2024-03-14 04:00:00,2024-03
1349,449,visit,1,1,2024-03-13 00:00:00,2024-03
1350,449,signup,2,0,2024-03-14 15:00:00,2024-03
1351,450,visit,1,1,2024-05-06 00:00:00,2024-05
1352,450,signup,2,1,2024-05-07 08:00:00,2024-05
1353,450,onboard,3,0,2024-05-07 16:00:00,2024-05
1354,451,visit,1,1,2024-04-12 00:00:00,2024-04
1355,451,signup,2,1,2024-04-13 16:00:00,2024-04
1356,451,onboard,3,0,2024-04-14 22:00:00,2024-04
1357,452,visit,1,1,2024-02-27 00:00:00,2024-02
1358,452,signup,2,0,2024-02-28 22:00:00,2024-02
1359,453,visit,1,1,2024-06-08 00:00:00,2024-06
1360,453,signup,2,1,2024-06-08 07:00:00,2024-06
1361,453,onboard,3,0,2024-06-09 04:00:00,2024-06
1362,454,visit,1,1,2024-06-18 00:00:00,2024-06
1363,454,signup,2,0,2024-06-19 10:00:00,2024-06
1364,455,visit,1,1,2024-04-29 00:00:00,2024-04
1365,455,signup,2,0,2024-04-29 20:00:00,2024-04
1366,456,visit,1,1,2024-01-14 00:00:00,2024-01
1367,456,signup,2,0,2024-01-15 18:00:00,2024-01
1368,457,visit,1,1,2024-02-17 00:00:00,2024-02
1369,457,signup,2,1,2024-02-17 16:00:00,2024-02
1370,457,onboard,3,1,2024-02-19 00:00:00,2024-02
1371,457,activate,4,1,2024-02-22 12:00:00,2024-02
1372,457,purchase,5,1,2024-02-19 00:00:00,2024-02
1373,458,visit,1,1,2024-05-26 00:00:00,2024-05
1374,458,signup,2,1,2024-05-26 17:00:00,2024-05
1375,458,onboard,3,1,2024-05-28 00:00:00,2024-05
1376,458,activate,4,0,2024-05-29 15:00:00,2024-05
1377,459,visit,1,1,2024-02-15 00:00:00,2024-02
1378,459,signup,2,0,2024-02-15 05:00:00,2024-02
1379,460,visit,1,1,2024-05-30 00:00:00,2024-05
1380,460,signup,2,1,2024-05-30 02:00:00,2024-05
1381,460,onboard,3,0,2024-06-02 10:00:00,2024-05
1382,461,visit,1,1,2024-05-08 00:00:00,2024-05
1383,461,signup,2,0,2024-05-09 22:00:00,2024-05
1384,462,visit,1,1,2024-04-24 00:00:00,2024-04
1385,462,signup,2,1,2024-04-25 16:00:00,2024-04
1386,462,onboard,3,1,2024-04-24 12:00:00,2024-04
1387,462,activate,4,0,2024-04-29 12:00:00,2024-04
1388,463,visit,1,1,2024-04-17 00:00:00,2024-04
1389,463,signup,2,0,2024-04-18 14:00:00,2024-04
1390,464,visit,1,1,2024-06-01 00:00:00,2024-06
1391,464,signup,2,0,2024-06-01 07:00:00,2024-06
1392,465,visit,1,1,2024-03-14 00:00:00,2024-03
1393,465,signup,2,1,2024-03-15 14:00:00,2024-03
1394,465,onboard,3,1,2024-03-17 16:00:00,2024-03
1395,465,activate,4,0,2024-03-18 21:00:00,2024-03
1396,466,visit,1,1,2024-02-28 00:00:00,2024-02
1397,466,signup,2,0,2024-02-29 05:00:00,2024-02
1398,467,visit,1,1,2024-04-19 00:00:00,2024-04
1399,467,signup,2,0,2024-04-20 04:00:00,2024-04
1400,468,visit,1,1,2024-02-17 00:00:00,2024-02
1401,468,signup,2,1,2024-02-17 04:00:00,2024-02
1402,468,onboard,3,0,2024-02-19 16:00:00,2024-02
1403,469,visit,1,1,2024-06-13 00:00:00,2024-06
1404,469,signup,2,1,2024-06-13 07:00:00,2024-06
1405,469,onboard,3,1,2024-06-14 08:00:00,2024-06
1406,469,activate,4,1,2024-06-13 15:00:00,2024-06
1407,469,purchase,5,0,2024-06-17 20:00:00,2024-06
1408,470,visit,1,1,2024-02-22 00:00:00,2024-02
1409,470,signup,2,1,2024-02-23 07:00:00,2024-02
1410,470,onboard,3,1,2024-02-22 04:00:00,2024-02
1411,470,activate,4,1,2024-02-26 15:00:00,2024-02
1412,470,purchase,5,1,2024-02-26 20:00:00,2024-02
1413,471,visit,1,1,2024-02-06 00:00:00,2024-02
1414,471,signup,2,0,2024-02-06 23:00:00,2024-02
1415,472,visit,1,1,2024-04-03 00:00:00,2024-04
1416,472,signup,2,0,2024-04-04 23:00:00,2024-04
1417,473,visit,1,1,2024-02-11 00:00:00,2024-02
1418,473,signup,2,1,2024-02-11 18:00:00,2024-02
