user_id,variant,assignment_date,converted
18142,treatment,2026-03-10,1
18143,control,2026-03-13,0
18144,control,2026-03-04,1
18145,treatment,2026-03-02,0
18146,treatment,2026-03-11,0
18147,treatment,2026-03-08,1
18148,control,2026-03-15,0
18149,control,2026-03-13,0
18150,treatment,2026-03-13,1
18151,control,2026-03-03,0
18152,treatment,2026-03-09,1
18153,control,2026-03-10,0
18154,treatment,2026-03-14,0
18155,treatment,2026-03-07,0
18156,treatment,2026-03-10,1
18157,treatment,2026-03-08,1
18158,control,2026-03-03,1
18159,control,2026-03-05,1
18160,treatment,2026-03-10,1
18161,control,2026-03-02,1
18162,treatment,2026-03-10,0
18163,control,2026-03-13,0
18164,control,2026-03-02,0
18165,treatment,2026-03-09,0
18166,treatment,2026-03-02,1
18167,treatment,2026-03-03,1
18168,control,2026-03-09,1
18169,treatment,2026-03-05,1
18170,treatment,2026-03-15,1
18171,control,2026-03-11,0
18172,control,2026-03-14,0
18173,treatment,2026-03-05,1
18174,treatment,2026-03-05,1
18175,treatment,2026-03-11,0
18176,treatment,2026-03-05,1
18177,treatment,2026-03-06,0
18178,control,2026-03-14,0
18179,treatment,2026-03-06,1
18180,treatment,2026-03-15,1
18181,control,2026-03-06,1
18182,control,2026-03-14,0
18183,treatment,2026-03-06,1
18184,treatment,2026-03-14,1
18185,control,2026-03-12,1
18186,treatment,2026-03-12,0
18187,treatment,2026-03-14,1
18188,treatment,2026-03-08,1
18189,control,2026-03-08,1
18190,treatment,2026-03-13,0
18191,treatment,2026-03-02,0
18192,control,2026-03-04,0
18193,control,2026-03-09,1
18194,control,2026-03-07,1
18195,treatment,2026-03-09,0
18196,control,2026-03-03,0
18197,treatment,2026-03-14,1
18198,control,2026-03-14,0
18199,control,2026-03-06,1
18200,treatment,2026-03-05,0
18201,treatment,2026-03-14,1
18202,control,2026-03-06,0
18203,treatment,2026-03-08,0
18204,control,2026-03-07,0
18205,control,2026-03-13,0
18206,control,2026-03-09,0
18207,treatment,2026-03-06,0
18208,control,2026-03-02,0
18209,treatment,2026-03-05,0
18210,treatment,2026-03-04,1
18211,control,2026-03-15,1
18212,control,2026-03-06,1
18213,treatment,2026-03-15,0
18214,treatment,2026-03-09,1
18215,control,2026-03-10,0
18216,control,2026-03-10,1
18217,treatment,2026-03-06,1
18218,control,2026-03-10,0
18219,control,2026-03-05,1
18220,treatment,2026-03-13,0
18221,control,2026-03-03,0
18222,control,2026-03-02,0
18223,treatment,2026-03-06,0
18224,control,2026-03-14,0
18225,treatment,2026-03-07,0
18226,control,2026-03-02,0
18227,treatment,2026-03-08,0
18228,treatment,2026-03-15,0
18229,control,2026-03-14,1
18230,control,2026-03-08,0
18231,treatment,2026-03-09,0
18232,control,2026-03-13,0
18233,control,2026-03-02,0
18234,control,2026-03-09,0
18235,control,2026-03-09,1
18236,treatment,2026-03-12,1
18237,treatment,2026-03-03,0
18238,control,2026-03-10,0
18239,treatment,2026-03-05,0
18240,control,2026-03-05,0
18241,control,2026-03-06,0
18242,control,2026-03-02,0
18243,treatment,2026-03-09,0
18244,treatment,2026-03-15,1
18245,treatment,2026-03-14,0
18246,control,2026-03-03,0
18247,treatment,2026-03-05,0
18248,control,2026-03-03,0
18249,treatment,2026-03-14,1
18250,control,2026-03-11,1
18251,control,2026-03-06,1
18252,control,2026-03-11,1
18253,treatment,2026-03-07,0
18254,control,2026-03-13,0
18255,treatment,2026-03-06,1
18256,treatment,2026-03-02,0
18257,control,2026-03-12,1
18258,control,2026-03-02,1
18259,control,2026-03-12,0
18260,treatment,2026-03-06,0
18261,treatment,2026-03-10,1
18262,control,2026-03-15,1
18263,control,2026-03-11,0
18264,treatment,2026-03-06,0
18265,control,2026-03-06,0
18266,treatment,2026-03-13,0
18267,control,2026-03-06,0
18268,treatment,2026-03-08,0
18269,treatment,2026-03-11,1
18270,control,2026-03-11,0
18271,treatment,2026-03-12,0
18272,treatment,2026-03-15,1
18273,treatment,2026-03-11,0
18274,treatment,2026-03-03,1
18275,treatment,2026-03-14,1
18276,control,2026-03-10,1
18277,treatment,2026-03-14,0
18278,treatment,2026-03-13,1
18279,control,2026-03-06,0
18280,control,2026-03-13,0
18281,treatment,2026-03-12,0
18282,treatment,2026-03-07,0
18283,treatment,2026-03-05,0
18284,treatment,2026-03-13,0
18285,treatment,2026-03-04,1
18286,control,2026-03-12,0
18287,treatment,2026-03-05,1
18288,treatment,2026-03-04,1
18289,treatment,2026-03-06,0
18290,control,2026-03-05,1
18291,treatment,2026-03-05,1
18292,treatment,2026-03-03,1
18293,control,2026-03-03,1
18294,treatment,2026-03-10,1
18295,treatment,2026-03-10,1
18296,control,2026-03-06,1
18297,control,2026-03-07,1
18298,treatment,2026-03-02,0
18299,control,2026-03-10,0
18300,treatment,2026-03-14,0
18301,treatment,2026-03-13,0
18302,treatment,2026-03-15,0
18303,treatment,2026-03-06,0
18304,treatment,2026-03-13,0
18305,control,2026-03-13,0
18306,control,2026-03-09,0
18307,control,2026-03-15,1
18308,control,2026-03-10,1
18309,treatment,2026-03-13,1
18310,treatment,2026-03-08,0
18311,control,2026-03-06,0
18312,treatment,2026-03-04,1
18313,control,2026-03-15,0
18314,treatment,2026-03-07,0
18315,control,2026-03-11,0
18316,treatment,2026-03-06,0
18317,treatment,2026-03-09,0
18318,control,2026-03-02,0
18319,control,2026-03-09,0
18320,treatment,2026-03-05,0
18321,treatment,2026-03-05,1
18322,treatment,2026-03-06,0
18323,control,2026-03-10,0
18324,treatment,2026-03-11,0
18325,treatment,2026-03-13,1
18326,treatment,2026-03-09,0
18327,treatment,2026-03-03,0
18328,control,2026-03-13,1
18329,control,2026-03-07,0
18330,control,2026-03-04,0
18331,treatment,2026-03-07,0
18332,control,2026-03-08,0
18333,control,2026-03-13,0
18334,treatment,2026-03-15,0
18335,control,2026-03-15,0
18336,treatment,2026-03-09,0
18337,treatment,2026-03-02,1
18338,treatment,2026-03-04,0
18339,control,2026-03-06,1
18340,control,2026-03-06,0
18341,treatment,2026-03-15,0
18342,treatment,2026-03-14,0
18343,treatment,2026-03-13,1
18344,control,2026-03-06,0
18345,control,2026-03-10,1
18346,control,2026-03-14,0
18347,control,2026-03-09,0
18348,treatment,2026-03-07,0
18349,control,2026-03-07,1
18350,control,2026-03-05,0
18351,treatment,2026-03-15,0
18352,treatment,2026-03-04,0
18353,treatment,2026-03-07,0
18354,control,2026-03-15,0
18355,control,2026-03-11,0
18356,treatment,2026-03-14,0
18357,control,2026-03-11,0
18358,treatment,2026-03-04,1
18359,treatment,2026-03-12,1
18360,control,2026-03-02,0
18361,treatment,2026-03-02,0
18362,control,2026-03-13,1
18363,control,2026-03-03,0
18364,control,2026-03-14,0
18365,treatment,2026-03-05,1
18366,control,2026-03-10,0
18367,treatment,2026-03-10,0
18368,control,2026-03-15,1
18369,control,2026-03-04,0
18370,control,2026-03-05,0
18371,control,2026-03-10,0
18372,treatment,2026-03-03,0
18373,control,2026-03-03,0
18374,treatment,2026-03-14,0
18375,control,2026-03-14,1
18376,treatment,2026-03-02,0
18377,control,2026-03-09,1
18378,treatment,2026-03-05,0
18379,control,2026-03-13,0
18380,control,2026-03-10,0
18381,control,2026-03-15,1
18382,control,2026-03-04,0
18383,treatment,2026-03-06,0
18384,control,2026-03-04,0
18385,treatment,2026-03-09,0
18386,control,2026-03-15,0
18387,control,2026-03-10,0
18388,treatment,2026-03-10,0
18389,treatment,2026-03-14,1
18390,treatment,2026-03-13,0
18391,treatment,2026-03-11,0
18392,treatment,2026-03-05,1
18393,treatment,2026-03-12,0
18394,control,2026-03-11,1
18395,treatment,2026-03-10,0
18396,control,2026-03-07,1
18397,treatment,2026-03-02,1
18398,control,2026-03-11,0
18399,treatment,2026-03-02,0
18400,control,2026-03-11,1
18401,control,2026-03-13,1
18402,treatment,2026-03-06,0
18403,treatment,2026-03-03,0
18404,treatment,2026-03-06,0
18405,control,2026-03-15,1
18406,control,2026-03-06,0
18407,treatment,2026-03-04,0
18408,control,2026-03-14,0
18409,control,2026-03-03,0
18410,treatment,2026-03-13,0
18411,treatment,2026-03-12,0
18412,control,2026-03-09,1
18413,control,2026-03-04,0
18414,treatment,2026-03-12,1
18415,treatment,2026-03-12,0
18416,control,2026-03-11,1
18417,treatment,2026-03-10,0
18418,treatment,2026-03-12,0
18419,treatment,2026-03-14,0
18420,control,2026-03-14,1
18421,control,2026-03-13,0
18422,treatment,2026-03-04,0
18423,control,2026-03-07,0
18424,control,2026-03-02,0
18425,treatment,2026-03-04,1
18426,treatment,2026-03-09,1
18427,control,2026-03-10,1
18428,treatment,2026-03-11,1
18429,treatment,2026-03-12,0
18430,control,2026-03-13,0
18431,control,2026-03-06,0
18432,control,2026-03-09,1
18433,control,2026-03-08,1
18434,treatment,2026-03-13,0
18435,treatment,2026-03-12,1
18436,treatment,2026-03-12,0
18437,treatment,2026-03-15,0
18438,treatment,2026-03-03,1
18439,control,2026-03-02,0
18440,control,2026-03-08,1
18441,control,2026-03-03,0
18442,control,2026-03-15,0
18443,control,2026-03-15,0
18444,treatment,2026-03-10,1
18445,treatment,2026-03-05,0
18446,control,2026-03-07,0
18447,treatment,2026-03-14,1
18448,treatment,2026-03-10,0
18449,control,2026-03-05,0
18450,control,2026-03-11,0
18451,control,2026-03-14,0
18452,treatment,2026-03-06,0
18453,control,2026-03-07,1
18454,treatment,2026-03-07,0
18455,control,2026-03-11,1
18456,treatment,2026-03-15,0
18457,control,2026-03-12,1
18458,treatment,2026-03-14,0
18459,treatment,2026-03-13,0
18460,control,2026-03-02,1
18461,control,2026-03-09,1
18462,control,2026-03-14,1
18463,treatment,2026-03-12,0
18464,treatment,2026-03-10,0
18465,treatment,2026-03-07,0
18466,treatment,2026-03-09,1
18467,treatment,2026-03-15,0
18468,control,2026-03-10,1
18469,treatment,2026-03-12,0
18470,control,2026-03-08,0
18471,control,2026-03-04,0
18472,control,2026-03-11,0
18473,treatment,2026-03-11,1
18474,treatment,2026-03-14,0
18475,control,2026-03-10,0
18476,control,2026-03-15,0
18477,control,2026-03-15,0
18478,treatment,2026-03-06,0
18479,treatment,2026-03-15,0
18480,control,2026-03-09,0
18481,control,2026-03-12,0
18482,treatment,2026-03-03,1
18483,control,2026-03-09,1
18484,treatment,2026-03-07,0
18485,control,2026-03-08,0
18486,treatment,2026-03-02,1
18487,treatment,2026-03-07,0
18488,treatment,2026-03-09,0
18489,control,2026-03-05,1
18490,treatment,2026-03-12,1
18491,treatment,2026-03-13,0
18492,control,2026-03-03,1
18493,treatment,2026-03-06,0
18494,treatment,2026-03-14,0
18495,control,2026-03-05,1
18496,treatment,2026-03-06,0
18497,control,2026-03-06,0
18498,control,2026-03-13,1
18499,control,2026-03-13,1
18500,control,2026-03-11,0
18501,treatment,2026-03-06,1
18502,treatment,2026-03-04,1
18503,treatment,2026-03-04,0
18504,treatment,2026-03-06,1
18505,control,2026-03-06,0
18506,treatment,2026-03-02,0
18507,treatment,2026-03-11,1
18508,control,2026-03-07,0
18509,control,2026-03-13,1
18510,treatment,2026-03-07,1
18511,control,2026-03-07,1
18512,control,2026-03-02,1
18513,control,2026-03-04,0
18514,treatment,2026-03-12,1
18515,control,2026-03-08,0
18516,treatment,2026-03-11,1
18517,treatment,2026-03-02,0
18518,control,2026-03-15,0
18519,control,2026-03-11,1
18520,control,2026-03-15,0
18521,treatment,2026-03-15,0
18522,treatment,2026-03-14,1
18523,treatment,2026-03-08,0
18524,control,2026-03-14,1
18525,treatment,2026-03-15,0
18526,treatment,2026-03-07,1
18527,treatment,2026-03-08,1
18528,control,2026-03-10,1
18529,treatment,2026-03-03,1
18530,control,2026-03-04,0
18531,treatment,2026-03-10,0
18532,treatment,2026-03-03,1
18533,treatment,2026-03-06,0
18534,treatment,2026-03-15,0
18535,treatment,2026-03-10,1
18536,treatment,2026-03-14,1
18537,control,2026-03-05,0
18538,treatment,2026-03-13,0
18539,control,2026-03-08,1
18540,control,2026-03-10,0
18541,treatment,2026-03-09,0
18542,control,2026-03-14,0
18543,treatment,2026-03-14,1
18544,control,2026-03-13,0
18545,treatment,2026-03-02,1
18546,control,2026-03-07,0
18547,control,2026-03-14,0
18548,treatment,2026-03-07,0
18549,treatment,2026-03-04,0
18550,treatment,2026-03-03,1
18551,treatment,2026-03-03,0
18552,treatment,2026-03-05,1
18553,treatment,2026-03-11,1
18554,control,2026-03-13,1
18555,control,2026-03-11,0
18556,treatment,2026-03-11,0
18557,treatment,2026-03-02,0
18558,treatment,2026-03-06,1
18559,control,2026-03-14,0
18560,control,2026-03-07,0
18561,control,2026-03-12,0
18562,treatment,2026-03-13,0
18563,treatment,2026-03-09,1
18564,control,2026-03-10,0
18565,control,2026-03-02,0
18566,treatment,2026-03-15,0
18567,control,2026-03-08,0
18568,control,2026-03-10,0
18569,control,2026-03-13,0
18570,treatment,2026-03-15,1
18571,treatment,2026-03-11,0
18572,treatment,2026-03-14,1
18573,treatment,2026-03-11,1
18574,control,2026-03-05,0
18575,treatment,2026-03-03,0
18576,treatment,2026-03-06,1
18577,treatment,2026-03-12,0
18578,control,2026-03-14,0
18579,treatment,2026-03-09,0
18580,treatment,2026-03-08,0
18581,control,2026-03-05,0
18582,treatment,2026-03-13,1
18583,control,2026-03-11,0
18584,treatment,2026-03-12,0
18585,treatment,2026-03-11,0
18586,control,2026-03-11,1
18587,treatment,2026-03-03,1
18588,treatment,2026-03-06,0
18589,control,2026-03-03,0
18590,treatment,2026-03-02,0
18591,treatment,2026-03-07,1
18592,control,2026-03-03,1
18593,control,2026-03-03,1
18594,treatment,2026-03-12,1
18595,treatment,2026-03-08,1
18596,treatment,2026-03-09,0
18597,treatment,2026-03-14,1
18598,treatment,2026-03-15,0
18599,control,2026-03-08,0
18600,treatment,2026-03-02,0
18601,control,2026-03-15,0
18602,control,2026-03-10,0
18603,control,2026-03-03,0
18604,control,2026-03-13,1
18605,treatment,2026-03-08,1
18606,control,2026-03-11,1
18607,treatment,2026-03-13,0
18608,control,2026-03-10,1
18609,control,2026-03-08,0
18610,treatment,2026-03-04,0
18611,treatment,2026-03-08,0
18612,treatment,2026-03-04,0
18613,control,2026-03-06,0
18614,treatment,2026-03-06,0
18615,control,2026-03-06,0
18616,control,2026-03-14,1
18617,treatment,2026-03-04,0
18618,treatment,2026-03-06,0
18619,control,2026-03-06,1
18620,control,2026-03-09,0
18621,treatment,2026-03-09,0
18622,treatment,2026-03-15,0
18623,treatment,2026-03-09,1
18624,control,2026-03-04,0
18625,treatment,2026-03-09,0
18626,treatment,2026-03-02,0
18627,control,2026-03-12,0
18628,control,2026-03-11,0
18629,control,2026-03-11,0
18630,treatment,2026-03-09,0
18631,control,2026-03-06,0
18632,treatment,2026-03-05,0
18633,treatment,2026-03-02,1
18634,control,2026-03-09,0
18635,treatment,2026-03-06,1
18636,treatment,2026-03-12,0
18637,treatment,2026-03-09,1
18638,treatment,2026-03-11,0
18639,control,2026-03-05,0
18640,treatment,2026-03-10,1
18641,control,2026-03-09,0
18642,treatment,2026-03-09,1
18643,treatment,2026-03-08,0
18644,treatment,2026-03-12,1
18645,treatment,2026-03-08,1
18646,treatment,2026-03-06,0
18647,treatment,2026-03-08,0
18648,treatment,2026-03-15,0
18649,treatment,2026-03-12,0
18650,control,2026-03-10,1
18651,treatment,2026-03-11,0
18652,treatment,2026-03-03,1
18653,treatment,2026-03-15,1
18654,treatment,2026-03-06,0
18655,treatment,2026-03-10,0
18656,treatment,2026-03-13,1
18657,treatment,2026-03-10,1
18658,control,2026-03-03,0
18659,control,2026-03-03,0
18660,control,2026-03-04,0
18661,treatment,2026-03-03,0
18662,control,2026-03-08,0
18663,treatment,2026-03-05,1
18664,control,2026-03-03,0
18665,treatment,2026-03-08,1
18666,control,2026-03-10,1
18667,control,2026-03-11,0
18668,control,2026-03-11,0
18669,treatment,2026-03-10,1
18670,treatment,2026-03-13,0
18671,control,2026-03-06,0
18672,control,2026-03-09,0
18673,treatment,2026-03-07,1
18674,control,2026-03-03,0
18675,control,2026-03-10,0
18676,control,2026-03-10,1
18677,control,2026-03-15,0
18678,treatment,2026-03-07,0
18679,control,2026-03-07,0
18680,treatment,2026-03-12,0
18681,treatment,2026-03-04,1
18682,control,2026-03-13,0
18683,control,2026-03-05,0
18684,treatment,2026-03-14,0
18685,treatment,2026-03-02,0
18686,control,2026-03-10,1
18687,treatment,2026-03-15,0
18688,control,2026-03-07,1
18689,treatment,2026-03-12,0
18690,control,2026-03-02,0
18691,control,2026-03-15,0
18692,treatment,2026-03-08,0
18693,treatment,2026-03-12,1
18694,treatment,2026-03-14,0
18695,control,2026-03-10,0
18696,control,2026-03-10,0
18697,control,2026-03-12,0
18698,control,2026-03-03,0
18699,control,2026-03-14,0
18700,control,2026-03-08,1
18701,treatment,2026-03-13,1
18702,treatment,2026-03-09,0
18703,treatment,2026-03-11,1
18704,treatment,2026-03-13,0
18705,treatment,2026-03-02,1
18706,control,2026-03-13,0
18707,control,2026-03-09,0
18708,control,2026-03-03,0
18709,treatment,2026-03-04,0
18710,treatment,2026-03-04,0
18711,treatment,2026-03-11,0
18712,control,2026-03-07,0
18713,control,2026-03-12,0
18714,control,2026-03-08,0
18715,control,2026-03-14,0
18716,control,2026-03-14,0
18717,control,2026-03-07,0
18718,treatment,2026-03-09,0
18719,control,2026-03-06,0
18720,treatment,2026-03-08,0
18721,treatment,2026-03-06,1
18722,control,2026-03-07,0
18723,treatment,2026-03-04,1
18724,control,2026-03-04,0
18725,control,2026-03-10,0
18726,control,2026-03-07,0
18727,treatment,2026-03-05,0
18728,control,2026-03-02,1
18729,control,2026-03-05,0
18730,treatment,2026-03-15,0
18731,control,2026-03-05,1
18732,treatment,2026-03-11,0
18733,treatment,2026-03-04,0
18734,control,2026-03-10,0
18735,treatment,2026-03-12,0
18736,control,2026-03-12,0
18737,treatment,2026-03-09,0
18738,treatment,2026-03-06,0
18739,control,2026-03-12,1
18740,treatment,2026-03-15,0
18741,control,2026-03-12,1
18742,control,2026-03-14,0
18743,treatment,2026-03-11,1
18744,control,2026-03-13,0
18745,control,2026-03-06,0
18746,treatment,2026-03-14,0
18747,control,2026-03-05,0
18748,control,2026-03-14,0
18749,control,2026-03-06,1
18750,treatment,2026-03-15,0
18751,control,2026-03-07,0
18752,control,2026-03-12,1
18753,control,2026-03-12,0
18754,control,2026-03-12,0
18755,treatment,2026-03-07,0
18756,treatment,2026-03-06,0
18757,control,2026-03-04,0
18758,treatment,2026-03-15,1
18759,control,2026-03-08,0
18760,control,2026-03-12,0
18761,treatment,2026-03-12,1
18762,control,2026-03-10,1
18763,control,2026-03-11,0
18764,control,2026-03-05,0
18765,treatment,2026-03-07,0
18766,treatment,2026-03-15,0
18767,control,2026-03-10,0
18768,treatment,2026-03-04,1
18769,treatment,2026-03-05,0
18770,control,2026-03-09,1
18771,treatment,2026-03-12,0
18772,control,2026-03-07,0
18773,control,2026-03-05,1
18774,control,2026-03-08,0
18775,control,2026-03-12,1
18776,treatment,2026-03-13,1
18777,treatment,2026-03-11,1
18778,control,2026-03-06,0
18779,treatment,2026-03-09,0
18780,treatment,2026-03-07,0
18781,control,2026-03-11,0
18782,treatment,2026-03-08,1
18783,control,2026-03-11,0
18784,control,2026-03-04,1
18785,treatment,2026-03-03,0
18786,control,2026-03-07,0
18787,treatment,2026-03-03,0
18788,treatment,2026-03-03,0
18789,control,2026-03-12,0
18790,control,2026-03-12,0
18791,treatment,2026-03-03,0
18792,control,2026-03-12,1
18793,treatment,2026-03-06,1
18794,control,2026-03-04,0
18795,treatment,2026-03-15,1
18796,treatment,2026-03-14,0
18797,control,2026-03-03,0
18798,treatment,2026-03-11,0
18799,control,2026-03-12,0
18800,control,2026-03-07,0
18801,control,2026-03-11,0
18802,control,2026-03-15,1
18803,control,2026-03-11,0
18804,treatment,2026-03-02,0
18805,treatment,2026-03-07,0
18806,control,2026-03-14,1
18807,treatment,2026-03-10,1
18808,control,2026-03-02,0
18809,treatment,2026-03-09,0
18810,control,2026-03-06,0
18811,control,2026-03-09,1
18812,treatment,2026-03-09,0
18813,control,2026-03-03,0
18814,treatment,2026-03-14,0
18815,treatment,2026-03-09,0
18816,treatment,2026-03-06,0
18817,control,2026-03-14,0
18818,control,2026-03-04,1
18819,treatment,2026-03-14,1
18820,treatment,2026-03-13,1
18821,control,2026-03-10,0
18822,control,2026-03-05,0
18823,control,2026-03-13,0
18824,control,2026-03-13,0
18825,treatment,2026-03-05,0
18826,control,2026-03-04,0
18827,treatment,2026-03-15,0
18828,control,2026-03-08,1
18829,treatment,2026-03-11,0
18830,treatment,2026-03-06,1
18831,treatment,2026-03-04,1
18832,control,2026-03-14,0
18833,control,2026-03-09,0
18834,treatment,2026-03-12,0
18835,treatment,2026-03-05,1
18836,control,2026-03-06,0
18837,control,2026-03-06,1
18838,control,2026-03-09,0
18839,treatment,2026-03-14,0
18840,control,2026-03-06,0
18841,control,2026-03-07,0
18842,treatment,2026-03-13,0
18843,treatment,2026-03-02,0
18844,treatment,2026-03-11,0
18845,treatment,2026-03-13,1
18846,treatment,2026-03-06,0
18847,control,2026-03-04,0
18848,treatment,2026-03-15,0
18849,control,2026-03-09,0
18850,treatment,2026-03-06,1
18851,control,2026-03-05,0
18852,treatment,2026-03-15,1
18853,control,2026-03-03,0
18854,control,2026-03-11,1
18855,treatment,2026-03-13,1
18856,treatment,2026-03-07,0
18857,control,2026-03-03,0
18858,treatment,2026-03-04,0
18859,treatment,2026-03-10,0
18860,treatment,2026-03-04,1
18861,control,2026-03-09,0
18862,control,2026-03-15,1
18863,treatment,2026-03-06,0
18864,control,2026-03-10,0
18865,control,2026-03-03,0
18866,treatment,2026-03-10,1
18867,control,2026-03-04,0
18868,control,2026-03-06,0
18869,treatment,2026-03-13,0
18870,control,2026-03-07,1
18871,treatment,2026-03-04,0
18872,treatment,2026-03-04,0
18873,control,2026-03-09,1
18874,control,2026-03-14,1
18875,control,2026-03-07,1
18876,treatment,2026-03-06,0
18877,control,2026-03-04,0
18878,treatment,2026-03-10,0
18879,treatment,2026-03-11,0
18880,control,2026-03-10,0
18881,treatment,2026-03-09,0
18882,control,2026-03-08,1
18883,control,2026-03-14,1
18884,treatment,2026-03-03,0
18885,control,2026-03-05,0
18886,control,2026-03-04,0
18887,control,2026-03-11,1
18888,treatment,2026-03-14,1
18889,treatment,2026-03-13,1
18890,control,2026-03-14,1
18891,treatment,2026-03-13,1
18892,treatment,2026-03-10,1
18893,treatment,2026-03-04,0
18894,treatment,2026-03-04,0
18895,control,2026-03-07,0
18896,treatment,2026-03-15,0
18897,treatment,2026-03-05,0
18898,control,2026-03-05,1
18899,control,2026-03-12,1
18900,treatment,2026-03-13,0
18901,treatment,2026-03-10,0
18902,control,2026-03-09,1
18903,treatment,2026-03-08,1
18904,treatment,2026-03-15,0
18905,control,2026-03-05,0
18906,treatment,2026-03-13,0
18907,control,2026-03-02,1
18908,control,2026-03-11,0
18909,control,2026-03-07,0
18910,control,2026-03-06,0
18911,treatment,2026-03-02,0
18912,control,2026-03-13,0
18913,control,2026-03-09,1
18914,treatment,2026-03-09,0
18915,control,2026-03-06,1
18916,treatment,2026-03-02,0
18917,control,2026-03-12,1
18918,treatment,2026-03-03,1
18919,treatment,2026-03-15,0
18920,control,2026-03-13,0
18921,control,2026-03-13,1
18922,control,2026-03-04,0
18923,treatment,2026-03-11,0
18924,treatment,2026-03-07,1
18925,treatment,2026-03-08,0
18926,treatment,2026-03-11,0
18927,treatment,2026-03-11,1
18928,treatment,2026-03-05,0
18929,treatment,2026-03-14,1
18930,control,2026-03-02,0
18931,treatment,2026-03-04,0
18932,control,2026-03-05,0
18933,treatment,2026-03-15,0
18934,treatment,2026-03-14,0
18935,treatment,2026-03-07,0
18936,control,2026-03-08,1
18937,control,2026-03-12,1
18938,control,2026-03-07,0
18939,treatment,2026-03-06,1
18940,control,2026-03-08,1
18941,control,2026-03-14,1
18942,treatment,2026-03-02,1
18943,control,2026-03-02,1
18944,treatment,2026-03-04,0
18945,control,2026-03-10,0
18946,treatment,2026-03-12,0
18947,treatment,2026-03-12,0
18948,control,2026-03-02,1
18949,treatment,2026-03-12,0
18950,control,2026-03-02,0
18951,treatment,2026-03-12,0
18952,treatment,2026-03-09,1
18953,treatment,2026-03-10,0
18954,treatment,2026-03-02,1
18955,control,2026-03-09,0
18956,control,2026-03-12,1
18957,control,2026-03-12,0
18958,control,2026-03-14,0
18959,control,2026-03-04,1
18960,control,2026-03-05,0
18961,treatment,2026-03-08,1
18962,control,2026-03-14,1
18963,treatment,2026-03-07,0
18964,treatment,2026-03-13,0
18965,treatment,2026-03-10,0
18966,treatment,2026-03-15,1
18967,treatment,2026-03-12,0
18968,control,2026-03-08,1
18969,control,2026-03-15,0
18970,control,2026-03-13,0
18971,control,2026-03-04,0
18972,control,2026-03-04,0
18973,control,2026-03-10,1
18974,control,2026-03-09,0
18975,treatment,2026-03-07,0
18976,treatment,2026-03-13,0
18977,treatment,2026-03-05,1
18978,control,2026-03-13,1
18979,treatment,2026-03-07,0
18980,control,2026-03-14,1
18981,treatment,2026-03-02,1
18982,control,2026-03-08,1
18983,control,2026-03-02,0
18984,control,2026-03-07,0
18985,treatment,2026-03-03,0
18986,control,2026-03-08,1
18987,treatment,2026-03-03,1
18988,control,2026-03-02,0
18989,treatment,2026-03-13,0
18990,control,2026-03-04,0
18991,control,2026-03-14,0
18992,treatment,2026-03-05,0
18993,control,2026-03-15,1
18994,control,2026-03-14,0
18995,treatment,2026-03-06,0
18996,control,2026-03-10,1
18997,control,2026-03-05,0
18998,control,2026-03-10,0
18999,control,2026-03-08,1
19000,treatment,2026-03-11,0
19001,control,2026-03-04,0
19002,control,2026-03-15,1
19003,control,2026-03-09,1
19004,control,2026-03-05,1
19005,treatment,2026-03-05,0
19006,treatment,2026-03-09,0
19007,treatment,2026-03-08,0
19008,treatment,2026-03-07,1
19009,control,2026-03-10,0
19010,treatment,2026-03-05,0
19011,treatment,2026-03-06,0
19012,treatment,2026-03-02,1
19013,treatment,2026-03-05,0
19014,treatment,2026-03-05,1
19015,control,2026-03-14,1
19016,control,2026-03-08,1
19017,treatment,2026-03-07,1
19018,treatment,2026-03-02,1
19019,treatment,2026-03-11,0
19020,control,2026-03-05,0
19021,control,2026-03-07,0
19022,treatment,2026-03-04,1
19023,control,2026-03-02,0
19024,control,2026-03-07,1
19025,control,2026-03-13,0
19026,control,2026-03-15,1
19027,control,2026-03-05,0
19028,control,2026-03-05,0
19029,treatment,2026-03-08,0
19030,treatment,2026-03-10,0
19031,treatment,2026-03-14,0
19032,control,2026-03-15,0
19033,control,2026-03-13,1
19034,treatment,2026-03-15,1
19035,treatment,2026-03-15,1
19036,treatment,2026-03-03,1
19037,control,2026-03-10,1
19038,control,2026-03-12,0
19039,control,2026-03-12,0
19040,treatment,2026-03-14,0
19041,treatment,2026-03-14,1
19042,control,2026-03-02,0
19043,treatment,2026-03-09,0
19044,control,2026-03-15,0
19045,treatment,2026-03-08,1
19046,control,2026-03-07,0
19047,treatment,2026-03-08,0
19048,control,2026-03-11,1
19049,treatment,2026-03-03,0
19050,control,2026-03-02,0
19051,control,2026-03-05,0
19052,control,2026-03-14,0
19053,control,2026-03-07,1
19054,treatment,2026-03-08,1
19055,treatment,2026-03-02,1
19056,control,2026-03-03,1
19057,control,2026-03-13,0
19058,treatment,2026-03-12,1
19059,control,2026-03-10,1
19060,treatment,2026-03-08,1
19061,treatment,2026-03-02,0
19062,treatment,2026-03-09,0
19063,control,2026-03-09,1
19064,treatment,2026-03-07,1
19065,control,2026-03-15,1
19066,treatment,2026-03-03,0
19067,control,2026-03-12,1
19068,treatment,2026-03-08,0
19069,control,2026-03-15,0
19070,control,2026-03-05,0
19071,treatment,2026-03-03,0
