user_id,variant,assignment_date,converted,order_value
8194,control,2026-03-09,0,
8195,treatment,2026-03-05,0,
8196,treatment,2026-03-07,0,
8197,treatment,2026-03-11,0,
8198,control,2026-03-06,0,
8199,control,2026-03-12,0,
8200,control,2026-03-07,0,
8201,control,2026-03-10,0,
8202,treatment,2026-03-06,0,
8203,treatment,2026-03-06,0,
8204,treatment,2026-03-03,1,47.86
8205,control,2026-03-10,0,
8206,control,2026-03-05,0,
8207,control,2026-03-11,0,
8208,treatment,2026-03-08,1,63.03
8209,control,2026-03-08,0,
8210,control,2026-03-02,0,
8211,control,2026-03-07,0,
8212,control,2026-03-04,0,
8213,control,2026-03-09,0,
8214,control,2026-03-03,0,
8215,control,2026-03-13,1,55.08
8216,treatment,2026-03-07,1,41.63
8217,treatment,2026-03-11,0,
8218,treatment,2026-03-09,0,
8219,treatment,2026-03-13,0,
8220,control,2026-03-05,0,
8221,control,2026-03-11,0,
8222,treatment,2026-03-13,0,
8223,treatment,2026-03-13,0,
8224,treatment,2026-03-13,0,
8225,control,2026-03-11,0,
8226,control,2026-03-10,0,
8227,control,2026-03-06,0,
8228,treatment,2026-03-07,0,
8229,treatment,2026-03-03,0,
8230,treatment,2026-03-01,0,
8231,treatment,2026-03-09,0,
8232,control,2026-03-11,0,
8233,control,2026-03-14,0,
8234,control,2026-03-02,0,
8235,control,2026-03-11,0,
8236,treatment,2026-03-03,0,
8237,treatment,2026-03-08,0,
8238,control,2026-03-11,0,
8239,treatment,2026-03-07,0,
8240,control,2026-03-02,0,
8241,control,2026-03-12,1,34.7
8242,treatment,2026-03-01,0,
8243,treatment,2026-03-12,0,
8244,treatment,2026-03-12,0,
8245,treatment,2026-03-10,0,
8246,treatment,2026-03-05,0,
8247,treatment,2026-03-06,0,
8248,control,2026-03-14,0,
8249,treatment,2026-03-10,0,
8250,control,2026-03-08,0,
8251,treatment,2026-03-04,1,22.74
8252,treatment,2026-03-10,0,
8253,control,2026-03-01,0,
8254,control,2026-03-13,0,
8255,treatment,2026-03-07,0,
8256,treatment,2026-03-01,0,
8257,control,2026-03-07,0,
8258,control,2026-03-08,1,71.43
8259,treatment,2026-03-14,0,
8260,control,2026-03-07,0,
8261,control,2026-03-06,0,
8262,treatment,2026-03-07,0,
8263,control,2026-03-10,0,
8264,treatment,2026-03-02,0,
8265,treatment,2026-03-08,0,
8266,control,2026-03-10,1,77.49
8267,control,2026-03-14,0,
8268,control,2026-03-11,0,
8269,treatment,2026-03-10,1,32.28
8270,control,2026-03-12,0,
8271,control,2026-03-03,0,
8272,control,2026-03-01,0,
8273,treatment,2026-03-06,0,
8274,treatment,2026-03-04,1,72.2
8275,control,2026-03-03,0,
8276,treatment,2026-03-12,0,
8277,control,2026-03-14,0,
8278,treatment,2026-03-14,0,
8279,control,2026-03-05,0,
8280,treatment,2026-03-09,0,
8281,control,2026-03-03,1,41.26
8282,treatment,2026-03-07,0,
8283,control,2026-03-13,0,
8284,treatment,2026-03-07,0,
8285,treatment,2026-03-07,0,
8286,control,2026-03-02,0,
8287,treatment,2026-03-11,0,
8288,treatment,2026-03-08,0,
8289,control,2026-03-13,0,
8290,control,2026-03-10,0,
8291,treatment,2026-03-13,0,
8292,control,2026-03-12,0,
8293,treatment,2026-03-11,1,69.87
8294,treatment,2026-03-05,0,
8295,treatment,2026-03-10,0,
8296,treatment,2026-03-11,0,
8297,treatment,2026-03-14,0,
8298,treatment,2026-03-01,0,
8299,control,2026-03-04,0,
8300,treatment,2026-03-14,0,
8301,treatment,2026-03-08,1,40.13
8302,control,2026-03-03,0,
8303,treatment,2026-03-09,0,
8304,control,2026-03-01,0,
8305,control,2026-03-09,1,26.26
8306,control,2026-03-06,0,
8307,treatment,2026-03-04,0,
8308,control,2026-03-01,1,42.61
8309,control,2026-03-03,0,
8310,control,2026-03-13,1,27.25
8311,control,2026-03-08,1,46.57
8312,treatment,2026-03-03,0,
8313,control,2026-03-02,1,50.85
8314,control,2026-03-14,0,
8315,treatment,2026-03-14,0,
8316,treatment,2026-03-13,0,
8317,treatment,2026-03-11,0,
8318,control,2026-03-12,0,
8319,treatment,2026-03-05,0,
8320,treatment,2026-03-13,0,
8321,control,2026-03-04,0,
8322,treatment,2026-03-12,0,
8323,control,2026-03-11,0,
8324,treatment,2026-03-14,0,
8325,control,2026-03-14,0,
8326,control,2026-03-02,0,
8327,treatment,2026-03-10,0,
8328,control,2026-03-10,0,
8329,control,2026-03-03,0,
8330,control,2026-03-04,0,
8331,treatment,2026-03-05,0,
8332,treatment,2026-03-05,0,
8333,control,2026-03-14,1,42.8
8334,control,2026-03-06,1,58.42
8335,control,2026-03-06,0,
8336,control,2026-03-09,1,42.42
8337,control,2026-03-09,0,
8338,treatment,2026-03-04,0,
8339,control,2026-03-05,0,
8340,treatment,2026-03-02,1,31.95
8341,control,2026-03-02,1,76.11
8342,control,2026-03-07,0,
8343,treatment,2026-03-02,0,
8344,control,2026-03-06,0,
8345,treatment,2026-03-02,1,82.17
8346,control,2026-03-12,0,
8347,treatment,2026-03-06,0,
8348,treatment,2026-03-03,0,
8349,control,2026-03-14,0,
8350,control,2026-03-01,1,33.2
8351,control,2026-03-03,0,
8352,treatment,2026-03-11,1,70.98
8353,control,2026-03-06,0,
8354,treatment,2026-03-13,0,
8355,treatment,2026-03-14,0,
8356,control,2026-03-12,0,
8357,treatment,2026-03-03,0,
8358,control,2026-03-07,0,
8359,control,2026-03-09,1,50.4
8360,control,2026-03-04,0,
8361,treatment,2026-03-07,0,
8362,treatment,2026-03-05,0,
8363,treatment,2026-03-02,0,
8364,treatment,2026-03-11,0,
8365,treatment,2026-03-14,0,
8366,control,2026-03-09,0,
8367,treatment,2026-03-12,0,
8368,treatment,2026-03-13,0,
8369,control,2026-03-13,0,
8370,control,2026-03-11,1,73.77
8371,control,2026-03-02,1,35.22
8372,treatment,2026-03-06,1,38.4
8373,control,2026-03-08,1,61.93
8374,control,2026-03-11,0,
8375,treatment,2026-03-02,0,
8376,control,2026-03-13,0,
8377,treatment,2026-03-12,1,74.92
8378,control,2026-03-13,0,
8379,treatment,2026-03-05,0,
8380,treatment,2026-03-01,0,
8381,control,2026-03-10,0,
8382,treatment,2026-03-07,0,
8383,treatment,2026-03-04,0,
8384,control,2026-03-11,0,
8385,treatment,2026-03-04,0,
8386,control,2026-03-07,0,
8387,control,2026-03-08,0,
8388,control,2026-03-01,0,
8389,treatment,2026-03-04,0,
8390,control,2026-03-14,0,
8391,control,2026-03-07,0,
8392,treatment,2026-03-06,1,60.84
8393,control,2026-03-08,0,
8394,treatment,2026-03-09,0,
8395,treatment,2026-03-04,0,
8396,treatment,2026-03-05,0,
8397,control,2026-03-10,0,
8398,control,2026-03-11,0,
8399,control,2026-03-12,0,
8400,treatment,2026-03-01,0,
8401,control,2026-03-03,0,
8402,treatment,2026-03-02,0,
8403,control,2026-03-12,0,
8404,treatment,2026-03-05,1,40.65
8405,control,2026-03-08,0,
8406,treatment,2026-03-14,0,
8407,control,2026-03-04,0,
8408,treatment,2026-03-12,0,
8409,treatment,2026-03-04,1,48.6
8410,treatment,2026-03-03,0,
8411,control,2026-03-07,0,
8412,treatment,2026-03-05,1,61.13
8413,control,2026-03-10,0,
8414,control,2026-03-14,0,
8415,treatment,2026-03-01,0,
8416,control,2026-03-04,0,
8417,treatment,2026-03-01,1,38.32
8418,treatment,2026-03-08,0,
8419,treatment,2026-03-13,0,
8420,treatment,2026-03-09,1,33.47
8421,control,2026-03-02,0,
8422,treatment,2026-03-03,0,
8423,treatment,2026-03-14,1,40.72
8424,treatment,2026-03-13,0,
8425,treatment,2026-03-12,0,
8426,control,2026-03-14,0,
8427,treatment,2026-03-05,0,
8428,treatment,2026-03-11,0,
8429,treatment,2026-03-09,0,
8430,control,2026-03-11,0,
8431,control,2026-03-05,0,
8432,treatment,2026-03-13,0,
8433,control,2026-03-01,0,
8434,treatment,2026-03-11,0,
8435,treatment,2026-03-10,0,
8436,control,2026-03-06,0,
8437,treatment,2026-03-04,0,
8438,treatment,2026-03-05,0,
8439,treatment,2026-03-01,0,
8440,control,2026-03-08,0,
8441,control,2026-03-11,0,
8442,control,2026-03-11,0,
8443,control,2026-03-02,0,
8444,treatment,2026-03-07,0,
8445,treatment,2026-03-10,0,
8446,treatment,2026-03-05,0,
8447,control,2026-03-03,1,48.99
8448,treatment,2026-03-03,0,
8449,control,2026-03-11,0,
8450,treatment,2026-03-13,1,36.76
8451,treatment,2026-03-07,0,
8452,treatment,2026-03-06,1,26.92
8453,control,2026-03-13,0,
8454,treatment,2026-03-10,0,
8455,treatment,2026-03-01,0,
8456,control,2026-03-01,1,19.54
8457,treatment,2026-03-03,0,
8458,control,2026-03-07,0,
8459,treatment,2026-03-10,0,
8460,control,2026-03-09,0,
8461,control,2026-03-01,0,
8462,control,2026-03-05,0,
8463,treatment,2026-03-11,0,
8464,control,2026-03-02,0,
8465,treatment,2026-03-08,0,
8466,control,2026-03-07,0,
8467,treatment,2026-03-09,0,
8468,treatment,2026-03-07,0,
8469,control,2026-03-02,0,
8470,treatment,2026-03-06,1,45.3
8471,control,2026-03-03,0,
8472,treatment,2026-03-13,0,
8473,control,2026-03-06,1,25.71
8474,treatment,2026-03-13,0,
8475,treatment,2026-03-01,0,
8476,control,2026-03-03,0,
8477,control,2026-03-07,0,
8478,treatment,2026-03-04,0,
8479,treatment,2026-03-12,0,
8480,treatment,2026-03-09,0,
8481,treatment,2026-03-03,0,
8482,control,2026-03-09,0,
8483,treatment,2026-03-05,0,
8484,control,2026-03-02,0,
8485,treatment,2026-03-02,0,
8486,treatment,2026-03-04,0,
8487,control,2026-03-11,0,
8488,treatment,2026-03-03,1,25.8
8489,control,2026-03-10,0,
8490,control,2026-03-10,0,
8491,treatment,2026-03-08,0,
8492,control,2026-03-01,0,
8493,treatment,2026-03-08,0,
8494,control,2026-03-07,0,
8495,treatment,2026-03-08,0,
8496,treatment,2026-03-14,0,
8497,treatment,2026-03-05,0,
8498,control,2026-03-05,0,
8499,control,2026-03-14,0,
8500,control,2026-03-12,0,
8501,control,2026-03-13,0,
8502,treatment,2026-03-09,0,
8503,treatment,2026-03-03,1,50.11
8504,treatment,2026-03-14,1,70.24
8505,control,2026-03-01,0,
8506,treatment,2026-03-10,0,
8507,treatment,2026-03-02,0,
8508,treatment,2026-03-13,0,
8509,control,2026-03-11,0,
8510,treatment,2026-03-07,1,76.12
8511,treatment,2026-03-01,0,
8512,treatment,2026-03-03,0,
8513,treatment,2026-03-12,0,
8514,control,2026-03-07,0,
8515,control,2026-03-11,0,
8516,control,2026-03-11,0,
8517,treatment,2026-03-07,1,20.03
8518,control,2026-03-13,1,29.09
8519,treatment,2026-03-12,0,
8520,treatment,2026-03-02,1,35.88
8521,treatment,2026-03-14,0,
8522,control,2026-03-11,0,
8523,control,2026-03-14,0,
8524,control,2026-03-04,0,
8525,control,2026-03-09,0,
8526,treatment,2026-03-14,0,
8527,control,2026-03-07,0,
8528,control,2026-03-13,0,
8529,control,2026-03-06,1,81.71
8530,treatment,2026-03-04,0,
8531,treatment,2026-03-12,0,
8532,treatment,2026-03-08,0,
8533,treatment,2026-03-02,0,
8534,treatment,2026-03-11,1,40.87
8535,control,2026-03-07,0,
8536,treatment,2026-03-03,0,
8537,treatment,2026-03-05,1,37.84
8538,control,2026-03-13,0,
8539,treatment,2026-03-09,0,
8540,control,2026-03-04,1,42.55
8541,treatment,2026-03-05,0,
8542,control,2026-03-13,0,
8543,treatment,2026-03-05,0,
8544,control,2026-03-04,0,
8545,treatment,2026-03-03,0,
8546,treatment,2026-03-05,0,
8547,treatment,2026-03-06,0,
8548,control,2026-03-05,0,
8549,treatment,2026-03-03,0,
8550,control,2026-03-07,0,
8551,control,2026-03-10,0,
8552,treatment,2026-03-07,0,
8553,control,2026-03-12,0,
8554,treatment,2026-03-12,1,61.67
8555,control,2026-03-14,0,
8556,control,2026-03-07,0,
8557,control,2026-03-05,0,
8558,treatment,2026-03-10,1,28.79
8559,control,2026-03-07,0,
8560,control,2026-03-06,1,20.83
8561,control,2026-03-13,0,
8562,control,2026-03-09,0,
8563,treatment,2026-03-06,0,
8564,control,2026-03-13,1,71.67
8565,treatment,2026-03-08,1,79.73
8566,control,2026-03-09,0,
8567,control,2026-03-13,0,
8568,control,2026-03-07,0,
8569,control,2026-03-07,0,
8570,treatment,2026-03-03,0,
8571,control,2026-03-11,0,
8572,control,2026-03-14,0,
8573,control,2026-03-01,0,
8574,control,2026-03-10,0,
8575,control,2026-03-13,0,
8576,control,2026-03-13,0,
8577,control,2026-03-05,0,
8578,control,2026-03-14,1,68.85
8579,treatment,2026-03-07,0,
8580,treatment,2026-03-06,0,
8581,treatment,2026-03-02,1,31.78
8582,treatment,2026-03-04,0,
8583,treatment,2026-03-02,0,
8584,control,2026-03-04,0,
8585,control,2026-03-05,0,
8586,control,2026-03-08,0,
8587,treatment,2026-03-04,1,24.11
8588,control,2026-03-13,0,
8589,control,2026-03-03,0,
8590,treatment,2026-03-06,0,
8591,treatment,2026-03-09,0,
8592,treatment,2026-03-09,0,
8593,treatment,2026-03-03,0,
8594,control,2026-03-11,1,45.24
8595,treatment,2026-03-10,0,
8596,treatment,2026-03-05,0,
8597,control,2026-03-02,0,
8598,treatment,2026-03-02,0,
8599,control,2026-03-12,0,
8600,control,2026-03-12,0,
8601,treatment,2026-03-13,0,
8602,treatment,2026-03-01,0,
8603,control,2026-03-08,0,
8604,control,2026-03-04,0,
8605,control,2026-03-09,0,
8606,treatment,2026-03-03,0,
8607,control,2026-03-09,0,
8608,treatment,2026-03-14,0,
8609,control,2026-03-14,0,
8610,treatment,2026-03-12,0,
8611,control,2026-03-04,0,
8612,treatment,2026-03-04,0,
8613,treatment,2026-03-07,0,
8614,treatment,2026-03-04,1,43.0
8615,control,2026-03-12,0,
8616,control,2026-03-07,0,
8617,control,2026-03-11,0,
8618,treatment,2026-03-06,0,
8619,control,2026-03-14,0,
8620,control,2026-03-06,0,
8621,treatment,2026-03-01,1,38.41
8622,treatment,2026-03-11,0,
8623,treatment,2026-03-01,0,
8624,treatment,2026-03-11,0,
8625,control,2026-03-11,0,
8626,control,2026-03-14,0,
8627,control,2026-03-09,0,
8628,control,2026-03-04,0,
8629,control,2026-03-02,0,
8630,treatment,2026-03-12,0,
8631,control,2026-03-11,0,
8632,control,2026-03-03,0,
8633,treatment,2026-03-05,0,
8634,treatment,2026-03-03,1,27.16
8635,treatment,2026-03-01,0,
8636,treatment,2026-03-08,1,55.12
8637,treatment,2026-03-13,0,
8638,control,2026-03-09,0,
8639,treatment,2026-03-10,0,
8640,treatment,2026-03-06,0,
8641,control,2026-03-05,0,
8642,treatment,2026-03-07,0,
8643,control,2026-03-12,1,14.63
8644,control,2026-03-08,0,
8645,control,2026-03-13,0,
8646,control,2026-03-08,1,31.97
8647,treatment,2026-03-04,0,
8648,treatment,2026-03-04,0,
8649,treatment,2026-03-05,0,
8650,treatment,2026-03-04,0,
8651,treatment,2026-03-04,0,
8652,treatment,2026-03-09,0,
8653,control,2026-03-11,1,46.74
8654,treatment,2026-03-04,1,68.88
8655,treatment,2026-03-01,0,
8656,control,2026-03-03,0,
8657,treatment,2026-03-05,0,
8658,treatment,2026-03-11,0,
8659,treatment,2026-03-02,0,
8660,treatment,2026-03-06,0,
8661,control,2026-03-05,0,
8662,treatment,2026-03-09,0,
8663,treatment,2026-03-11,0,
8664,treatment,2026-03-10,0,
8665,control,2026-03-12,0,
8666,treatment,2026-03-02,0,
8667,treatment,2026-03-09,0,
8668,treatment,2026-03-12,0,
8669,treatment,2026-03-13,0,
8670,treatment,2026-03-06,1,55.45
8671,treatment,2026-03-10,1,44.84
8672,treatment,2026-03-13,0,
8673,control,2026-03-08,0,
8674,treatment,2026-03-04,0,
8675,treatment,2026-03-07,0,
8676,treatment,2026-03-04,0,
8677,treatment,2026-03-06,0,
8678,treatment,2026-03-02,1,56.99
8679,control,2026-03-06,0,
8680,control,2026-03-14,1,71.24
8681,control,2026-03-14,0,
8682,treatment,2026-03-10,0,
8683,treatment,2026-03-13,0,
8684,control,2026-03-08,0,
8685,treatment,2026-03-06,0,
8686,treatment,2026-03-10,1,40.98
8687,treatment,2026-03-02,1,33.34
8688,treatment,2026-03-10,1,62.59
8689,treatment,2026-03-08,0,
8690,control,2026-03-11,0,
8691,treatment,2026-03-08,1,27.65
8692,treatment,2026-03-13,0,
8693,control,2026-03-09,0,
8694,control,2026-03-13,0,
8695,treatment,2026-03-11,1,53.83
8696,treatment,2026-03-08,0,
8697,treatment,2026-03-14,0,
8698,treatment,2026-03-02,0,
8699,treatment,2026-03-01,0,
8700,treatment,2026-03-01,0,
8701,treatment,2026-03-09,0,
8702,treatment,2026-03-10,0,
8703,treatment,2026-03-13,0,
8704,treatment,2026-03-14,0,
8705,treatment,2026-03-07,1,33.15
8706,treatment,2026-03-07,0,
8707,treatment,2026-03-11,0,
8708,control,2026-03-14,0,
8709,control,2026-03-13,0,
8710,treatment,2026-03-03,0,
8711,control,2026-03-11,0,
8712,treatment,2026-03-07,0,
8713,treatment,2026-03-10,0,
8714,treatment,2026-03-08,0,
8715,treatment,2026-03-02,1,37.39
8716,control,2026-03-02,0,
8717,control,2026-03-12,0,
8718,treatment,2026-03-12,0,
8719,control,2026-03-12,0,
8720,treatment,2026-03-05,0,
8721,control,2026-03-06,0,
8722,treatment,2026-03-13,0,
8723,treatment,2026-03-03,0,
8724,treatment,2026-03-04,0,
8725,control,2026-03-04,0,
8726,treatment,2026-03-09,0,
8727,treatment,2026-03-12,1,26.91
8728,treatment,2026-03-09,0,
8729,control,2026-03-02,0,
8730,control,2026-03-03,0,
8731,treatment,2026-03-11,0,
8732,treatment,2026-03-06,0,
8733,treatment,2026-03-01,0,
8734,treatment,2026-03-09,0,
8735,treatment,2026-03-09,0,
8736,treatment,2026-03-09,0,
8737,treatment,2026-03-05,0,
8738,treatment,2026-03-11,1,53.08
8739,control,2026-03-01,1,60.16
8740,control,2026-03-03,0,
8741,treatment,2026-03-05,1,82.9
8742,control,2026-03-08,0,
8743,treatment,2026-03-02,1,44.51
8744,treatment,2026-03-05,0,
8745,control,2026-03-11,1,32.15
8746,control,2026-03-13,0,
8747,treatment,2026-03-05,0,
8748,control,2026-03-07,0,
8749,treatment,2026-03-01,0,
8750,treatment,2026-03-03,0,
8751,treatment,2026-03-04,0,
8752,treatment,2026-03-04,1,64.17
8753,treatment,2026-03-14,0,
8754,control,2026-03-07,0,
8755,control,2026-03-06,0,
8756,treatment,2026-03-05,0,
8757,treatment,2026-03-05,0,
8758,treatment,2026-03-10,0,
8759,treatment,2026-03-03,0,
8760,control,2026-03-04,0,
8761,control,2026-03-06,1,60.31
8762,treatment,2026-03-13,1,65.69
8763,treatment,2026-03-05,1,41.23
8764,control,2026-03-06,1,61.14
8765,treatment,2026-03-11,0,
8766,control,2026-03-13,0,
8767,control,2026-03-06,0,
8768,control,2026-03-10,1,49.67
8769,treatment,2026-03-11,0,
8770,treatment,2026-03-01,1,34.0
8771,treatment,2026-03-13,0,
8772,control,2026-03-08,0,
8773,control,2026-03-04,0,
8774,treatment,2026-03-01,0,
8775,treatment,2026-03-02,1,36.95
8776,control,2026-03-05,0,
8777,treatment,2026-03-06,0,
8778,control,2026-03-12,0,
8779,treatment,2026-03-13,0,
8780,treatment,2026-03-01,0,
8781,treatment,2026-03-09,0,
8782,control,2026-03-05,0,
8783,control,2026-03-07,0,
8784,treatment,2026-03-01,1,51.34
8785,control,2026-03-13,1,60.69
8786,control,2026-03-13,0,
8787,control,2026-03-11,0,
8788,control,2026-03-10,0,
8789,treatment,2026-03-02,0,
8790,treatment,2026-03-07,0,
8791,control,2026-03-14,0,
8792,treatment,2026-03-02,0,
8793,control,2026-03-09,1,38.9
8794,control,2026-03-07,0,
8795,treatment,2026-03-12,0,
8796,control,2026-03-13,0,
8797,treatment,2026-03-02,0,
8798,control,2026-03-14,0,
8799,control,2026-03-12,0,
8800,control,2026-03-12,0,
8801,treatment,2026-03-10,0,
8802,control,2026-03-09,0,
8803,control,2026-03-09,0,
8804,control,2026-03-03,0,
8805,treatment,2026-03-14,0,
8806,treatment,2026-03-05,0,
8807,treatment,2026-03-08,0,
8808,treatment,2026-03-06,0,
8809,control,2026-03-04,0,
8810,control,2026-03-06,0,
8811,control,2026-03-14,1,64.41
8812,control,2026-03-08,0,
8813,control,2026-03-04,0,
8814,treatment,2026-03-07,0,
8815,treatment,2026-03-13,1,33.24
8816,treatment,2026-03-05,0,
8817,treatment,2026-03-09,1,29.37
8818,treatment,2026-03-11,0,
8819,control,2026-03-01,0,
8820,control,2026-03-09,0,
8821,control,2026-03-01,0,
8822,treatment,2026-03-12,0,
8823,treatment,2026-03-06,0,
8824,treatment,2026-03-12,0,
8825,treatment,2026-03-10,0,
8826,treatment,2026-03-03,1,48.82
8827,treatment,2026-03-06,0,
8828,control,2026-03-11,0,
8829,control,2026-03-04,0,
8830,control,2026-03-03,0,
8831,treatment,2026-03-09,0,
8832,control,2026-03-14,0,
8833,control,2026-03-03,0,
8834,control,2026-03-06,1,94.81
8835,control,2026-03-02,0,
8836,treatment,2026-03-03,0,
8837,control,2026-03-11,0,
8838,control,2026-03-07,0,
8839,control,2026-03-07,0,
8840,treatment,2026-03-10,0,
8841,treatment,2026-03-04,0,
8842,treatment,2026-03-07,0,
8843,control,2026-03-10,0,
8844,treatment,2026-03-03,0,
8845,control,2026-03-13,0,
8846,treatment,2026-03-12,0,
8847,control,2026-03-14,0,
8848,control,2026-03-10,0,
8849,treatment,2026-03-09,0,
8850,treatment,2026-03-04,0,
8851,treatment,2026-03-09,0,
8852,treatment,2026-03-13,0,
8853,treatment,2026-03-07,0,
8854,control,2026-03-03,0,
8855,control,2026-03-11,0,
8856,control,2026-03-07,0,
8857,treatment,2026-03-14,0,
8858,control,2026-03-01,0,
8859,control,2026-03-02,0,
8860,treatment,2026-03-11,0,
8861,treatment,2026-03-13,0,
8862,control,2026-03-12,1,50.52
8863,control,2026-03-04,0,
8864,control,2026-03-07,0,
8865,control,2026-03-12,0,
8866,control,2026-03-06,0,
8867,control,2026-03-03,0,
8868,treatment,2026-03-12,0,
8869,treatment,2026-03-13,0,
8870,treatment,2026-03-14,0,
8871,treatment,2026-03-03,0,
8872,treatment,2026-03-13,0,
8873,control,2026-03-05,0,
8874,treatment,2026-03-09,1,57.22
8875,control,2026-03-01,0,
8876,control,2026-03-13,0,
8877,control,2026-03-05,1,51.75
8878,treatment,2026-03-10,0,
8879,treatment,2026-03-13,0,
8880,control,2026-03-12,0,
8881,control,2026-03-05,0,
8882,treatment,2026-03-14,1,49.2
8883,treatment,2026-03-14,0,
8884,treatment,2026-03-02,0,
8885,treatment,2026-03-14,0,
8886,control,2026-03-04,0,
8887,control,2026-03-04,0,
8888,treatment,2026-03-11,0,
8889,control,2026-03-13,0,
8890,control,2026-03-13,0,
8891,control,2026-03-06,0,
8892,control,2026-03-05,0,
8893,control,2026-03-02,0,
8894,control,2026-03-06,0,
8895,treatment,2026-03-10,0,
8896,control,2026-03-01,0,
8897,control,2026-03-06,0,
8898,treatment,2026-03-14,0,
8899,control,2026-03-14,0,
8900,treatment,2026-03-12,0,
8901,treatment,2026-03-06,0,
8902,treatment,2026-03-10,1,84.63
8903,control,2026-03-03,0,
8904,control,2026-03-14,0,
8905,treatment,2026-03-05,0,
8906,control,2026-03-12,0,
8907,treatment,2026-03-05,0,
8908,control,2026-03-08,0,
8909,control,2026-03-08,0,
8910,control,2026-03-12,0,
8911,treatment,2026-03-11,0,
8912,treatment,2026-03-09,0,
8913,control,2026-03-07,1,53.51
8914,treatment,2026-03-06,0,
8915,treatment,2026-03-04,0,
8916,treatment,2026-03-01,0,
8917,control,2026-03-13,0,
8918,control,2026-03-07,0,
8919,treatment,2026-03-08,0,
8920,control,2026-03-08,0,
8921,treatment,2026-03-10,0,
8922,control,2026-03-09,0,
8923,control,2026-03-05,0,
8924,control,2026-03-06,0,
8925,control,2026-03-01,0,
8926,control,2026-03-13,1,30.72
8927,treatment,2026-03-01,0,
8928,treatment,2026-03-08,0,
8929,control,2026-03-03,0,
8930,treatment,2026-03-11,0,
8931,treatment,2026-03-07,0,
8932,control,2026-03-14,0,
8933,treatment,2026-03-05,0,
8934,control,2026-03-03,0,
8935,control,2026-03-03,0,
8936,control,2026-03-06,0,
8937,control,2026-03-05,0,
8938,treatment,2026-03-01,0,
8939,control,2026-03-03,0,
8940,control,2026-03-05,1,109.01
8941,control,2026-03-12,0,
8942,control,2026-03-13,1,38.37
8943,treatment,2026-03-08,0,
8944,control,2026-03-06,0,
8945,treatment,2026-03-11,0,
8946,treatment,2026-03-08,0,
8947,control,2026-03-08,0,
8948,treatment,2026-03-10,0,
8949,treatment,2026-03-11,1,57.1
8950,control,2026-03-08,0,
8951,treatment,2026-03-10,0,
8952,treatment,2026-03-12,0,
8953,control,2026-03-12,0,
8954,control,2026-03-03,0,
8955,treatment,2026-03-03,1,52.81
8956,treatment,2026-03-07,1,53.43
8957,control,2026-03-05,0,
8958,control,2026-03-01,0,
8959,control,2026-03-08,0,
8960,treatment,2026-03-05,0,
8961,control,2026-03-01,0,
8962,control,2026-03-02,0,
8963,control,2026-03-08,0,
8964,control,2026-03-04,1,37.57
8965,control,2026-03-14,0,
8966,control,2026-03-13,0,
8967,treatment,2026-03-14,0,
8968,control,2026-03-03,0,
8969,treatment,2026-03-08,0,
8970,treatment,2026-03-09,0,
8971,control,2026-03-05,0,
8972,control,2026-03-12,1,52.63
8973,control,2026-03-08,0,
8974,treatment,2026-03-04,0,
8975,control,2026-03-08,0,
8976,treatment,2026-03-11,0,
8977,treatment,2026-03-11,0,
8978,control,2026-03-11,0,
8979,treatment,2026-03-12,0,
8980,treatment,2026-03-08,0,
8981,control,2026-03-09,0,
8982,control,2026-03-09,1,54.96
8983,treatment,2026-03-08,0,
8984,treatment,2026-03-02,0,
8985,treatment,2026-03-14,0,
8986,control,2026-03-13,0,
8987,treatment,2026-03-09,0,
8988,control,2026-03-13,0,
8989,treatment,2026-03-04,1,43.26
8990,control,2026-03-06,0,
8991,treatment,2026-03-04,0,
8992,treatment,2026-03-01,0,
8993,treatment,2026-03-04,1,51.41
8994,control,2026-03-14,0,
8995,treatment,2026-03-05,0,
8996,treatment,2026-03-01,0,
8997,control,2026-03-12,0,
8998,control,2026-03-12,1,74.54
8999,control,2026-03-06,0,
9000,treatment,2026-03-05,0,
9001,treatment,2026-03-03,0,
9002,treatment,2026-03-07,0,
9003,treatment,2026-03-05,0,
9004,treatment,2026-03-11,1,53.4
9005,treatment,2026-03-05,0,
9006,control,2026-03-01,0,
9007,treatment,2026-03-04,0,
9008,treatment,2026-03-03,0,
9009,control,2026-03-10,0,
9010,control,2026-03-10,0,
9011,control,2026-03-05,0,
9012,treatment,2026-03-14,0,
9013,treatment,2026-03-03,0,
9014,control,2026-03-08,0,
9015,control,2026-03-12,0,
9016,treatment,2026-03-05,0,
9017,control,2026-03-01,0,
9018,treatment,2026-03-04,0,
9019,treatment,2026-03-14,0,
9020,treatment,2026-03-03,0,
9021,control,2026-03-14,0,
9022,control,2026-03-01,0,
9023,control,2026-03-07,0,
9024,treatment,2026-03-06,0,
9025,control,2026-03-03,0,
9026,treatment,2026-03-10,0,
9027,control,2026-03-09,0,
9028,treatment,2026-03-08,0,
9029,control,2026-03-10,0,
9030,treatment,2026-03-13,0,
9031,control,2026-03-12,0,
9032,control,2026-03-09,0,
9033,control,2026-03-13,0,
9034,control,2026-03-12,0,
9035,treatment,2026-03-08,0,
9036,control,2026-03-05,0,
9037,control,2026-03-12,0,
9038,control,2026-03-14,0,
9039,treatment,2026-03-05,0,
9040,control,2026-03-07,0,
9041,control,2026-03-03,0,
