unit_id,platform,week,period,treated,outcome
844,android,1,pre,0,3.77
845,android,1,pre,0,3.15
846,android,1,pre,0,2.65
847,android,1,pre,0,3.02
848,android,1,pre,0,3.11
849,android,1,pre,0,1.75
850,android,1,pre,0,2.22
851,android,1,pre,0,3.88
852,android,1,pre,0,3.84
853,android,1,pre,0,4.7
854,android,1,pre,0,3.25
855,android,1,pre,0,2.64
856,android,1,pre,0,2.72
857,android,1,pre,0,1.65
858,android,1,pre,0,1.57
859,android,1,pre,0,2.8
860,android,1,pre,0,2.95
861,android,1,pre,0,1.81
862,android,1,pre,0,3.51
863,android,1,pre,0,2.16
864,android,1,pre,0,3.91
865,android,1,pre,0,4.79
866,android,1,pre,0,2.1
867,android,1,pre,0,3.95
868,android,1,pre,0,2.88
869,android,1,pre,0,2.94
870,android,1,pre,0,5.57
871,android,1,pre,0,2.94
872,android,1,pre,0,5.27
873,android,1,pre,0,4.3
874,android,1,pre,0,3.98
875,android,1,pre,0,3.01
876,android,1,pre,0,1.92
877,android,1,pre,0,2.26
878,android,1,pre,0,4.12
879,android,1,pre,0,3.74
880,android,1,pre,0,3.65
881,android,1,pre,0,2.35
882,android,1,pre,0,4.95
883,android,1,pre,0,2.85
884,android,1,pre,0,2.85
885,android,1,pre,0,2.88
886,android,1,pre,0,4.45
887,android,1,pre,0,2.12
888,android,1,pre,0,4.0
889,android,1,pre,0,4.74
890,android,1,pre,0,2.86
891,android,1,pre,0,4.92
892,android,1,pre,0,3.27
893,android,1,pre,0,1.43
894,android,1,pre,0,4.32
895,android,1,pre,0,4.22
896,android,1,pre,0,4.76
897,android,1,pre,0,3.28
898,android,1,pre,0,4.04
899,android,1,pre,0,5.81
900,android,1,pre,0,2.89
901,android,1,pre,0,1.99
902,android,1,pre,0,4.7
903,android,1,pre,0,1.88
904,android,1,pre,0,3.26
905,android,1,pre,0,2.65
906,android,1,pre,0,3.3
907,android,1,pre,0,4.49
908,android,1,pre,0,3.23
909,android,1,pre,0,3.75
910,android,1,pre,0,4.0
911,android,1,pre,0,4.47
912,android,1,pre,0,4.17
913,android,1,pre,0,2.31
914,android,1,pre,0,3.26
915,android,1,pre,0,3.59
916,android,1,pre,0,3.6
917,android,1,pre,0,2.68
918,android,1,pre,0,4.5
919,android,1,pre,0,4.64
920,android,1,pre,0,2.93
921,android,1,pre,0,4.34
922,android,1,pre,0,3.64
923,android,1,pre,0,2.29
924,android,1,pre,0,2.63
925,android,1,pre,0,2.01
926,android,1,pre,0,3.02
927,android,1,pre,0,3.41
928,android,1,pre,0,3.02
929,android,1,pre,0,3.09
930,android,1,pre,0,4.83
931,android,1,pre,0,4.74
932,android,1,pre,0,5.09
933,android,1,pre,0,3.61
934,android,1,pre,0,4.23
935,android,1,pre,0,2.74
936,android,1,pre,0,3.32
937,android,1,pre,0,2.32
938,android,1,pre,0,4.77
939,android,1,pre,0,4.66
940,android,1,pre,0,4.58
941,android,1,pre,0,1.54
942,android,1,pre,0,2.76
943,android,1,pre,0,2.25
944,android,1,pre,0,4.71
945,android,1,pre,0,3.79
946,android,1,pre,0,3.1
947,android,1,pre,0,1.69
948,android,1,pre,0,2.52
949,android,1,pre,0,3.77
950,android,1,pre,0,3.99
951,android,1,pre,0,4.46
952,android,1,pre,0,3.93
953,android,1,pre,0,2.13
954,android,1,pre,0,5.23
955,android,1,pre,0,4.46
956,android,1,pre,0,3.19
957,android,1,pre,0,1.96
958,android,1,pre,0,3.93
959,android,1,pre,0,3.36
960,android,1,pre,0,4.23
961,android,1,pre,0,3.48
962,android,1,pre,0,5.19
963,android,1,pre,0,3.78
964,android,1,pre,0,4.29
965,android,1,pre,0,0.84
966,android,1,pre,0,4.14
967,android,1,pre,0,3.97
968,android,1,pre,0,2.79
969,android,1,pre,0,3.9
970,android,1,pre,0,4.03
971,android,1,pre,0,2.02
972,android,1,pre,0,3.48
973,android,1,pre,0,4.56
974,android,1,pre,0,4.22
975,android,1,pre,0,4.4
976,android,1,pre,0,4.82
977,android,1,pre,0,2.47
978,android,1,pre,0,4.2
979,android,1,pre,0,3.83
980,android,1,pre,0,3.98
981,android,1,pre,0,3.36
982,android,1,pre,0,5.03
983,android,1,pre,0,3.99
984,android,1,pre,0,2.42
985,android,1,pre,0,3.66
986,android,1,pre,0,4.5
987,android,1,pre,0,2.35
988,android,1,pre,0,4.63
989,android,1,pre,0,4.72
990,android,1,pre,0,2.9
991,android,1,pre,0,2.29
992,android,1,pre,0,4.15
993,android,1,pre,0,5.41
994,android,1,pre,0,2.32
995,android,1,pre,0,2.92
996,android,1,pre,0,3.99
997,android,1,pre,0,2.95
998,android,1,pre,0,4.48
999,android,1,pre,0,4.25
1000,android,1,pre,0,1.47
501,android,2,pre,0,1.34
502,android,2,pre,0,5.12
503,android,2,pre,0,2.97
504,android,2,pre,0,4.74
505,android,2,pre,0,4.72
506,android,2,pre,0,4.24
507,android,2,pre,0,2.98
508,android,2,pre,0,2.28
509,android,2,pre,0,4.51
510,android,2,pre,0,2.34
511,android,2,pre,0,4.93
512,android,2,pre,0,2.24
513,android,2,pre,0,2.95
514,android,2,pre,0,1.99
515,android,2,pre,0,2.86
516,android,2,pre,0,3.08
517,android,2,pre,0,4.25
518,android,2,pre,0,6.06
519,android,2,pre,0,3.97
520,android,2,pre,0,4.12
521,android,2,pre,0,4.23
522,android,2,pre,0,3.38
523,android,2,pre,0,4.53
524,android,2,pre,0,3.31
525,android,2,pre,0,5.1
526,android,2,pre,0,6.41
527,android,2,pre,0,5.9
528,android,2,pre,0,2.38
529,android,2,pre,0,3.99
530,android,2,pre,0,4.39
531,android,2,pre,0,5.15
532,android,2,pre,0,6.17
533,android,2,pre,0,5.4
534,android,2,pre,0,4.38
535,android,2,pre,0,3.78
536,android,2,pre,0,5.03
537,android,2,pre,0,4.19
538,android,2,pre,0,4.01
539,android,2,pre,0,4.42
540,android,2,pre,0,3.6
541,android,2,pre,0,4.01
542,android,2,pre,0,4.19
543,android,2,pre,0,5.72
544,android,2,pre,0,3.33
545,android,2,pre,0,4.26
546,android,2,pre,0,4.21
547,android,2,pre,0,3.68
548,android,2,pre,0,4.26
549,android,2,pre,0,4.08
550,android,2,pre,0,5.18
551,android,2,pre,0,5.19
552,android,2,pre,0,1.83
553,android,2,pre,0,4.19
554,android,2,pre,0,6.29
555,android,2,pre,0,3.42
556,android,2,pre,0,3.22
557,android,2,pre,0,2.1
558,android,2,pre,0,3.07
559,android,2,pre,0,3.62
560,android,2,pre,0,6.47
561,android,2,pre,0,4.72
562,android,2,pre,0,4.83
563,android,2,pre,0,3.52
564,android,2,pre,0,3.57
565,android,2,pre,0,4.14
566,android,2,pre,0,4.65
567,android,2,pre,0,4.74
568,android,2,pre,0,3.81
569,android,2,pre,0,5.37
570,android,2,pre,0,2.52
571,android,2,pre,0,5.01
572,android,2,pre,0,3.67
573,android,2,pre,0,4.47
574,android,2,pre,0,4.4
575,android,2,pre,0,4.58
576,android,2,pre,0,3.98
577,android,2,pre,0,4.13
578,android,2,pre,0,4.58
579,android,2,pre,0,4.39
580,android,2,pre,0,4.84
581,android,2,pre,0,4.5
582,android,2,pre,0,4.35
583,android,2,pre,0,4.0
584,android,2,pre,0,3.85
585,android,2,pre,0,3.94
586,android,2,pre,0,4.79
587,android,2,pre,0,3.86
588,android,2,pre,0,3.22
589,android,2,pre,0,5.69
590,android,2,pre,0,2.92
591,android,2,pre,0,3.87
592,android,2,pre,0,4.24
593,android,2,pre,0,4.97
594,android,2,pre,0,4.31
595,android,2,pre,0,4.9
596,android,2,pre,0,6.57
597,android,2,pre,0,4.79
598,android,2,pre,0,2.57
599,android,2,pre,0,4.69
600,android,2,pre,0,4.38
601,android,2,pre,0,1.96
602,android,2,pre,0,4.81
603,android,2,pre,0,3.84
604,android,2,pre,0,1.72
605,android,2,pre,0,5.08
606,android,2,pre,0,2.24
607,android,2,pre,0,3.77
608,android,2,pre,0,1.24
609,android,2,pre,0,4.21
610,android,2,pre,0,4.37
611,android,2,pre,0,2.81
612,android,2,pre,0,3.47
613,android,2,pre,0,2.78
614,android,2,pre,0,3.24
615,android,2,pre,0,2.61
616,android,2,pre,0,6.66
617,android,2,pre,0,2.33
618,android,2,pre,0,4.18
619,android,2,pre,0,4.88
620,android,2,pre,0,4.24
621,android,2,pre,0,4.0
622,android,2,pre,0,1.6
623,android,2,pre,0,2.93
624,android,2,pre,0,3.67
625,android,2,pre,0,3.13
626,android,2,pre,0,4.58
627,android,2,pre,0,4.4
628,android,2,pre,0,5.72
629,android,2,pre,0,2.8
630,android,2,pre,0,3.84
631,android,2,pre,0,4.16
632,android,2,pre,0,4.71
633,android,2,pre,0,3.94
634,android,2,pre,0,3.54
635,android,2,pre,0,2.84
636,android,2,pre,0,4.45
637,android,2,pre,0,4.58
638,android,2,pre,0,4.64
639,android,2,pre,0,5.1
640,android,2,pre,0,4.39
641,android,2,pre,0,5.11
642,android,2,pre,0,2.77
643,android,2,pre,0,4.17
644,android,2,pre,0,2.51
645,android,2,pre,0,3.41
646,android,2,pre,0,4.61
647,android,2,pre,0,3.57
648,android,2,pre,0,3.76
649,android,2,pre,0,3.6
650,android,2,pre,0,4.47
651,android,2,pre,0,3.76
652,android,2,pre,0,2.93
653,android,2,pre,0,2.56
654,android,2,pre,0,4.3
655,android,2,pre,0,5.38
656,android,2,pre,0,5.57
657,android,2,pre,0,3.65
658,android,2,pre,0,5.27
659,android,2,pre,0,3.26
660,android,2,pre,0,3.61
661,android,2,pre,0,3.61
662,android,2,pre,0,6.81
663,android,2,pre,0,4.46
664,android,2,pre,0,5.16
665,android,2,pre,0,3.87
666,android,2,pre,0,4.7
667,android,2,pre,0,4.75
668,android,2,pre,0,4.02
669,android,2,pre,0,2.62
670,android,2,pre,0,3.65
671,android,2,pre,0,2.54
672,android,2,pre,0,3.48
673,android,2,pre,0,5.19
674,android,2,pre,0,3.67
675,android,2,pre,0,4.32
676,android,2,pre,0,4.57
677,android,2,pre,0,3.18
678,android,2,pre,0,3.1
679,android,2,pre,0,5.92
680,android,2,pre,0,3.43
681,android,2,pre,0,3.29
682,android,2,pre,0,4.88
683,android,2,pre,0,3.73
684,android,2,pre,0,3.95
685,android,2,pre,0,3.98
686,android,2,pre,0,4.11
687,android,2,pre,0,3.34
688,android,2,pre,0,4.18
689,android,2,pre,0,3.81
690,android,2,pre,0,3.0
691,android,2,pre,0,5.31
692,android,2,pre,0,4.63
693,android,2,pre,0,2.68
694,android,2,pre,0,2.78
695,android,2,pre,0,4.46
696,android,2,pre,0,3.63
697,android,2,pre,0,5.74
698,android,2,pre,0,3.05
699,android,2,pre,0,4.03
700,android,2,pre,0,2.88
701,android,2,pre,0,3.94
702,android,2,pre,0,4.74
703,android,2,pre,0,4.08
704,android,2,pre,0,5.27
705,android,2,pre,0,4.39
706,android,2,pre,0,3.36
707,android,2,pre,0,1.9
708,android,2,pre,0,4.87
709,android,2,pre,0,5.37
710,android,2,pre,0,4.34
711,android,2,pre,0,4.27
712,android,2,pre,0,3.75
713,android,2,pre,0,3.07
714,android,2,pre,0,3.2
715,android,2,pre,0,3.97
716,android,2,pre,0,3.85
717,android,2,pre,0,3.64
718,android,2,pre,0,3.89
719,android,2,pre,0,4.36
720,android,2,pre,0,6.41
721,android,2,pre,0,5.55
722,android,2,pre,0,2.31
723,android,2,pre,0,3.48
724,android,2,pre,0,1.57
725,android,2,pre,0,3.5
726,android,2,pre,0,3.88
727,android,2,pre,0,3.75
728,android,2,pre,0,3.4
729,android,2,pre,0,2.94
730,android,2,pre,0,5.1
731,android,2,pre,0,3.36
732,android,2,pre,0,3.04
733,android,2,pre,0,2.22
734,android,2,pre,0,4.03
735,android,2,pre,0,3.74
736,android,2,pre,0,3.7
737,android,2,pre,0,5.59
738,android,2,pre,0,4.82
739,android,2,pre,0,3.88
740,android,2,pre,0,2.42
741,android,2,pre,0,5.12
742,android,2,pre,0,4.97
743,android,2,pre,0,5.67
744,android,2,pre,0,2.97
745,android,2,pre,0,4.88
746,android,2,pre,0,3.83
747,android,2,pre,0,3.23
748,android,2,pre,0,5.27
749,android,2,pre,0,4.26
750,android,2,pre,0,3.45
751,android,2,pre,0,6.45
752,android,2,pre,0,5.45
753,android,2,pre,0,4.23
754,android,2,pre,0,4.4
755,android,2,pre,0,3.17
756,android,2,pre,0,3.07
757,android,2,pre,0,4.29
758,android,2,pre,0,2.78
759,android,2,pre,0,5.02
760,android,2,pre,0,4.26
761,android,2,pre,0,4.62
762,android,2,pre,0,3.99
763,android,2,pre,0,4.13
764,android,2,pre,0,4.45
765,android,2,pre,0,3.58
766,android,2,pre,0,3.36
767,android,2,pre,0,3.98
768,android,2,pre,0,3.92
769,android,2,pre,0,4.03
770,android,2,pre,0,3.72
771,android,2,pre,0,6.28
772,android,2,pre,0,4.7
773,android,2,pre,0,4.16
774,android,2,pre,0,5.51
775,android,2,pre,0,3.82
776,android,2,pre,0,4.48
777,android,2,pre,0,3.93
778,android,2,pre,0,3.96
779,android,2,pre,0,1.95
780,android,2,pre,0,4.24
781,android,2,pre,0,4.88
782,android,2,pre,0,3.34
783,android,2,pre,0,3.43
784,android,2,pre,0,3.72
785,android,2,pre,0,2.91
786,android,2,pre,0,4.15
787,android,2,pre,0,3.45
788,android,2,pre,0,5.22
789,android,2,pre,0,4.45
790,android,2,pre,0,4.04
791,android,2,pre,0,5.23
792,android,2,pre,0,4.71
793,android,2,pre,0,4.03
794,android,2,pre,0,5.04
795,android,2,pre,0,2.59
796,android,2,pre,0,3.33
797,android,2,pre,0,2.79
798,android,2,pre,0,4.24
799,android,2,pre,0,2.15
800,android,2,pre,0,2.88
801,android,2,pre,0,3.66
802,android,2,pre,0,1.22
803,android,2,pre,0,3.3
804,android,2,pre,0,3.56
805,android,2,pre,0,1.28
806,android,2,pre,0,3.1
807,android,2,pre,0,3.65
808,android,2,pre,0,4.48
809,android,2,pre,0,3.28
810,android,2,pre,0,3.9
811,android,2,pre,0,4.11
812,android,2,pre,0,3.67
813,android,2,pre,0,4.67
814,android,2,pre,0,3.12
815,android,2,pre,0,1.54
816,android,2,pre,0,3.9
817,android,2,pre,0,4.91
818,android,2,pre,0,5.78
819,android,2,pre,0,2.7
820,android,2,pre,0,4.54
821,android,2,pre,0,4.22
822,android,2,pre,0,3.7
823,android,2,pre,0,2.6
824,android,2,pre,0,5.02
825,android,2,pre,0,4.72
826,android,2,pre,0,4.08
827,android,2,pre,0,1.65
828,android,2,pre,0,3.06
829,android,2,pre,0,2.56
830,android,2,pre,0,3.21
831,android,2,pre,0,1.48
832,android,2,pre,0,3.96
833,android,2,pre,0,3.92
834,android,2,pre,0,4.24
835,android,2,pre,0,4.2
836,android,2,pre,0,3.82
837,android,2,pre,0,4.65
838,android,2,pre,0,2.92
839,android,2,pre,0,6.18
840,android,2,pre,0,5.46
841,android,2,pre,0,2.42
842,android,2,pre,0,5.57
843,android,2,pre,0,4.57
844,android,2,pre,0,3.07
845,android,2,pre,0,3.25
846,android,2,pre,0,3.57
847,android,2,pre,0,4.47
848,android,2,pre,0,5.95
849,android,2,pre,0,3.59
850,android,2,pre,0,3.63
851,android,2,pre,0,2.43
852,android,2,pre,0,3.3
853,android,2,pre,0,5.27
854,android,2,pre,0,5.15
855,android,2,pre,0,4.94
856,android,2,pre,0,6.03
857,android,2,pre,0,4.63
858,android,2,pre,0,3.55
859,android,2,pre,0,2.95
860,android,2,pre,0,3.17
861,android,2,pre,0,6.44
862,android,2,pre,0,4.45
863,android,2,pre,0,3.81
864,android,2,pre,0,4.77
865,android,2,pre,0,5.07
866,android,2,pre,0,3.48
867,android,2,pre,0,3.34
868,android,2,pre,0,4.37
869,android,2,pre,0,2.32
870,android,2,pre,0,4.77
871,android,2,pre,0,3.74
872,android,2,pre,0,3.86
873,android,2,pre,0,3.58
874,android,2,pre,0,4.49
875,android,2,pre,0,4.46
876,android,2,pre,0,5.08
877,android,2,pre,0,4.43
878,android,2,pre,0,4.48
879,android,2,pre,0,2.31
880,android,2,pre,0,5.77
881,android,2,pre,0,4.73
882,android,2,pre,0,5.89
883,android,2,pre,0,4.05
884,android,2,pre,0,2.94
885,android,2,pre,0,4.03
886,android,2,pre,0,3.34
887,android,2,pre,0,3.04
888,android,2,pre,0,3.2
889,android,2,pre,0,3.45
890,android,2,pre,0,4.78
891,android,2,pre,0,4.93
892,android,2,pre,0,3.31
893,android,2,pre,0,3.93
894,android,2,pre,0,3.96
895,android,2,pre,0,3.71
896,android,2,pre,0,4.18
897,android,2,pre,0,5.36
898,android,2,pre,0,2.72
899,android,2,pre,0,2.78
900,android,2,pre,0,4.41
901,android,2,pre,0,4.43
902,android,2,pre,0,5.1
903,android,2,pre,0,3.99
904,android,2,pre,0,4.03
905,android,2,pre,0,5.33
906,android,2,pre,0,2.91
907,android,2,pre,0,5.58
908,android,2,pre,0,2.52
909,android,2,pre,0,4.04
910,android,2,pre,0,3.44
911,android,2,pre,0,5.0
912,android,2,pre,0,6.08
913,android,2,pre,0,4.21
914,android,2,pre,0,3.68
915,android,2,pre,0,3.1
916,android,2,pre,0,6.09
917,android,2,pre,0,3.67
918,android,2,pre,0,4.62
919,android,2,pre,0,3.05
920,android,2,pre,0,4.49
921,android,2,pre,0,4.52
922,android,2,pre,0,1.9
923,android,2,pre,0,3.61
924,android,2,pre,0,4.22
925,android,2,pre,0,4.63
926,android,2,pre,0,3.39
927,android,2,pre,0,4.69
928,android,2,pre,0,3.66
929,android,2,pre,0,4.74
930,android,2,pre,0,5.48
931,android,2,pre,0,3.78
932,android,2,pre,0,6.08
933,android,2,pre,0,1.74
934,android,2,pre,0,4.47
935,android,2,pre,0,3.64
936,android,2,pre,0,5.36
937,android,2,pre,0,4.14
938,android,2,pre,0,3.04
939,android,2,pre,0,5.88
940,android,2,pre,0,4.2
941,android,2,pre,0,3.5
942,android,2,pre,0,2.54
943,android,2,pre,0,4.08
944,android,2,pre,0,4.2
945,android,2,pre,0,5.78
946,android,2,pre,0,3.66
947,android,2,pre,0,6.53
948,android,2,pre,0,3.45
949,android,2,pre,0,2.79
950,android,2,pre,0,3.22
951,android,2,pre,0,5.06
952,android,2,pre,0,4.22
953,android,2,pre,0,1.88
954,android,2,pre,0,5.73
955,android,2,pre,0,6.45
956,android,2,pre,0,3.77
957,android,2,pre,0,2.23
958,android,2,pre,0,5.65
959,android,2,pre,0,4.52
960,android,2,pre,0,4.02
961,android,2,pre,0,5.02
962,android,2,pre,0,5.68
963,android,2,pre,0,4.42
964,android,2,pre,0,4.0
965,android,2,pre,0,3.64
966,android,2,pre,0,5.87
967,android,2,pre,0,4.34
968,android,2,pre,0,5.05
969,android,2,pre,0,5.2
970,android,2,pre,0,3.74
971,android,2,pre,0,3.39
972,android,2,pre,0,3.48
973,android,2,pre,0,0.8
974,android,2,pre,0,5.52
975,android,2,pre,0,3.31
976,android,2,pre,0,2.77
977,android,2,pre,0,3.08
978,android,2,pre,0,3.13
979,android,2,pre,0,6.14
980,android,2,pre,0,3.93
981,android,2,pre,0,5.65
982,android,2,pre,0,5.59
983,android,2,pre,0,3.23
984,android,2,pre,0,4.01
985,android,2,pre,0,3.37
986,android,2,pre,0,4.52
987,android,2,pre,0,2.73
988,android,2,pre,0,5.66
989,android,2,pre,0,4.12
990,android,2,pre,0,4.27
991,android,2,pre,0,1.23
992,android,2,pre,0,3.5
993,android,2,pre,0,5.03
994,android,2,pre,0,4.24
995,android,2,pre,0,2.48
996,android,2,pre,0,2.35
997,android,2,pre,0,4.04
998,android,2,pre,0,3.88
999,android,2,pre,0,5.06
1000,android,2,pre,0,3.58
501,android,3,pre,0,2.63
502,android,3,pre,0,3.57
503,android,3,pre,0,3.92
504,android,3,pre,0,6.18
505,android,3,pre,0,4.18
506,android,3,pre,0,4.72
507,android,3,pre,0,4.65
508,android,3,pre,0,3.76
509,android,3,pre,0,2.41
510,android,3,pre,0,4.2
511,android,3,pre,0,4.65
512,android,3,pre,0,1.25
513,android,3,pre,0,4.29
514,android,3,pre,0,3.82
515,android,3,pre,0,4.22
516,android,3,pre,0,3.19
517,android,3,pre,0,3.86
518,android,3,pre,0,6.05
519,android,3,pre,0,4.31
520,android,3,pre,0,5.62
521,android,3,pre,0,4.42
522,android,3,pre,0,4.72
523,android,3,pre,0,5.27
524,android,3,pre,0,4.84
525,android,3,pre,0,4.88
526,android,3,pre,0,6.21
527,android,3,pre,0,6.85
528,android,3,pre,0,4.32
529,android,3,pre,0,3.5
530,android,3,pre,0,5.34
531,android,3,pre,0,5.78
532,android,3,pre,0,5.57
533,android,3,pre,0,1.44
534,android,3,pre,0,5.76
535,android,3,pre,0,3.92
536,android,3,pre,0,3.9
537,android,3,pre,0,3.57
538,android,3,pre,0,4.41
539,android,3,pre,0,4.3
540,android,3,pre,0,4.13
541,android,3,pre,0,4.56
542,android,3,pre,0,2.58
543,android,3,pre,0,4.29
544,android,3,pre,0,3.69
545,android,3,pre,0,4.47
546,android,3,pre,0,7.84
547,android,3,pre,0,4.14
548,android,3,pre,0,5.95
549,android,3,pre,0,3.62
550,android,3,pre,0,5.25
551,android,3,pre,0,5.88
552,android,3,pre,0,3.06
553,android,3,pre,0,1.42
554,android,3,pre,0,6.47
555,android,3,pre,0,3.64
556,android,3,pre,0,3.93
557,android,3,pre,0,2.49
558,android,3,pre,0,3.21
559,android,3,pre,0,3.5
560,android,3,pre,0,4.46
561,android,3,pre,0,3.88
562,android,3,pre,0,7.48
563,android,3,pre,0,4.47
564,android,3,pre,0,6.13
565,android,3,pre,0,4.95
566,android,3,pre,0,4.45
567,android,3,pre,0,3.7
568,android,3,pre,0,4.59
569,android,3,pre,0,5.24
570,android,3,pre,0,5.26
571,android,3,pre,0,5.73
572,android,3,pre,0,5.94
573,android,3,pre,0,6.09
574,android,3,pre,0,3.03
575,android,3,pre,0,4.56
576,android,3,pre,0,6.85
577,android,3,pre,0,3.97
578,android,3,pre,0,5.69
579,android,3,pre,0,5.02
580,android,3,pre,0,5.62
581,android,3,pre,0,5.59
582,android,3,pre,0,3.82
583,android,3,pre,0,2.48
584,android,3,pre,0,4.3
585,android,3,pre,0,4.97
586,android,3,pre,0,3.07
587,android,3,pre,0,5.43
588,android,3,pre,0,5.82
589,android,3,pre,0,3.36
590,android,3,pre,0,5.51
591,android,3,pre,0,5.4
592,android,3,pre,0,3.22
593,android,3,pre,0,4.84
594,android,3,pre,0,2.79
595,android,3,pre,0,4.47
596,android,3,pre,0,6.8
597,android,3,pre,0,2.2
598,android,3,pre,0,3.07
599,android,3,pre,0,3.72
600,android,3,pre,0,4.51
601,android,3,pre,0,4.28
602,android,3,pre,0,4.92
603,android,3,pre,0,3.91
604,android,3,pre,0,1.44
605,android,3,pre,0,3.74
606,android,3,pre,0,3.47
607,android,3,pre,0,5.21
608,android,3,pre,0,5.4
609,android,3,pre,0,4.54
610,android,3,pre,0,5.58
611,android,3,pre,0,3.95
612,android,3,pre,0,4.59
613,android,3,pre,0,2.96
614,android,3,pre,0,3.51
615,android,3,pre,0,4.65
616,android,3,pre,0,2.79
617,android,3,pre,0,4.33
618,android,3,pre,0,4.2
619,android,3,pre,0,2.3
620,android,3,pre,0,2.93
621,android,3,pre,0,6.66
622,android,3,pre,0,5.1
623,android,3,pre,0,4.94
624,android,3,pre,0,5.77
625,android,3,pre,0,2.84
626,android,3,pre,0,5.58
627,android,3,pre,0,3.43
628,android,3,pre,0,3.48
629,android,3,pre,0,4.78
630,android,3,pre,0,4.31
631,android,3,pre,0,3.37
632,android,3,pre,0,5.79
633,android,3,pre,0,3.33
634,android,3,pre,0,3.62
635,android,3,pre,0,4.68
636,android,3,pre,0,3.37
637,android,3,pre,0,4.2
638,android,3,pre,0,3.32
639,android,3,pre,0,4.28
640,android,3,pre,0,3.65
641,android,3,pre,0,4.99
642,android,3,pre,0,3.81
643,android,3,pre,0,2.82
644,android,3,pre,0,3.27
645,android,3,pre,0,3.8
646,android,3,pre,0,5.59
647,android,3,pre,0,4.41
648,android,3,pre,0,4.47
649,android,3,pre,0,4.02
650,android,3,pre,0,4.24
651,android,3,pre,0,5.69
652,android,3,pre,0,3.42
653,android,3,pre,0,3.25
654,android,3,pre,0,3.65
655,android,3,pre,0,5.36
656,android,3,pre,0,5.45
657,android,3,pre,0,3.2
658,android,3,pre,0,4.53
659,android,3,pre,0,2.19
660,android,3,pre,0,4.16
661,android,3,pre,0,4.32
662,android,3,pre,0,5.68
663,android,3,pre,0,4.13
664,android,3,pre,0,6.7
665,android,3,pre,0,4.72
666,android,3,pre,0,3.03
667,android,3,pre,0,4.99
668,android,3,pre,0,5.48
669,android,3,pre,0,4.54
670,android,3,pre,0,4.62
671,android,3,pre,0,4.25
672,android,3,pre,0,3.35
673,android,3,pre,0,3.22
674,android,3,pre,0,4.65
675,android,3,pre,0,4.28
676,android,3,pre,0,5.86
677,android,3,pre,0,4.76
678,android,3,pre,0,5.0
679,android,3,pre,0,5.39
680,android,3,pre,0,4.73
681,android,3,pre,0,5.8
682,android,3,pre,0,3.2
683,android,3,pre,0,4.1
684,android,3,pre,0,5.28
685,android,3,pre,0,5.32
686,android,3,pre,0,5.19
687,android,3,pre,0,3.03
688,android,3,pre,0,2.4
689,android,3,pre,0,4.19
690,android,3,pre,0,7.11
691,android,3,pre,0,6.54
692,android,3,pre,0,4.51
693,android,3,pre,0,5.5
694,android,3,pre,0,2.69
695,android,3,pre,0,6.85
696,android,3,pre,0,2.17
697,android,3,pre,0,4.63
698,android,3,pre,0,4.42
699,android,3,pre,0,5.09
700,android,3,pre,0,2.81
701,android,3,pre,0,3.04
702,android,3,pre,0,5.55
703,android,3,pre,0,3.64
704,android,3,pre,0,4.31
705,android,3,pre,0,3.07
706,android,3,pre,0,6.7
707,android,3,pre,0,3.85
708,android,3,pre,0,5.79
709,android,3,pre,0,5.45
710,android,3,pre,0,3.84
711,android,3,pre,0,3.9
712,android,3,pre,0,5.43
713,android,3,pre,0,3.44
714,android,3,pre,0,1.85
715,android,3,pre,0,4.07
716,android,3,pre,0,4.69
717,android,3,pre,0,6.19
718,android,3,pre,0,4.82
719,android,3,pre,0,4.54
720,android,3,pre,0,7.19
721,android,3,pre,0,6.03
722,android,3,pre,0,3.43
723,android,3,pre,0,5.07
724,android,3,pre,0,3.78
725,android,3,pre,0,3.9
726,android,3,pre,0,3.02
727,android,3,pre,0,4.84
728,android,3,pre,0,2.16
729,android,3,pre,0,4.53
730,android,3,pre,0,5.84
731,android,3,pre,0,3.92
732,android,3,pre,0,6.88
733,android,3,pre,0,2.78
734,android,3,pre,0,4.93
735,android,3,pre,0,6.99
736,android,3,pre,0,4.3
737,android,3,pre,0,5.74
738,android,3,pre,0,2.77
739,android,3,pre,0,4.94
740,android,3,pre,0,3.11
741,android,3,pre,0,3.88
742,android,3,pre,0,6.15
743,android,3,pre,0,4.84
744,android,3,pre,0,2.43
745,android,3,pre,0,4.01
746,android,3,pre,0,5.45
747,android,3,pre,0,4.16
748,android,3,pre,0,7.74
749,android,3,pre,0,4.06
750,android,3,pre,0,3.92
751,android,3,pre,0,5.05
752,android,3,pre,0,2.78
753,android,3,pre,0,3.96
754,android,3,pre,0,5.51
755,android,3,pre,0,3.58
756,android,3,pre,0,4.57
757,android,3,pre,0,5.86
758,android,3,pre,0,3.42
759,android,3,pre,0,6.13
760,android,3,pre,0,3.52
761,android,3,pre,0,7.3
762,android,3,pre,0,3.49
763,android,3,pre,0,4.62
764,android,3,pre,0,3.33
765,android,3,pre,0,2.89
766,android,3,pre,0,4.62
767,android,3,pre,0,4.79
768,android,3,pre,0,5.82
769,android,3,pre,0,3.66
770,android,3,pre,0,4.98
771,android,3,pre,0,4.61
772,android,3,pre,0,6.04
773,android,3,pre,0,4.06
774,android,3,pre,0,3.68
